,cross_correlation,max_amplitude_difference,p_wave_onset_difference
0,0.9291304338790609,0.5595955216403766,104
1,0.9987143374393134,0.5931704618118,127
2,0.9991332162570458,0.5593392775160679,636
3,0.994206150938458,0.5809971211132888,3
4,0.986748469093305,0.5755361572715926,8
5,0.9996172483269227,0.5842513271369129,12
6,0.9922318634344155,0.5924813412228779,182
7,0.919336060942093,0.5971929870412298,651
8,0.9980995088252155,0.6206116361411316,2
9,0.9941038653894801,0.6042822410511108,16
10,0.9990027724213446,0.5722024705118155,146
11,0.9529148319751714,0.5632271004033494,497
12,0.9995676780421634,0.5855700406820387,2
13,0.9986352931457831,0.5887772868687525,7
14,0.9968003239615805,0.6161718521302323,4
15,0.9876581020748008,0.565749947082178,615
16,0.9554396278667618,0.5395131330787132,0
17,0.999626700944122,0.5862000175959643,4
18,0.9982363162576811,0.574464267178065,1
19,0.9169489604246716,0.6171273072657374,103
20,0.9947098032040891,0.5826595171556592,124
21,0.9800948986528977,0.5923664274045876,2
22,0.9917537868274039,0.5960674674392937,4
23,0.9639424417266335,0.5397372809546453,26
24,0.9953038774257127,0.5711717880442686,3
25,0.9742074335915104,0.5616915694298997,2
26,0.9504937778230789,0.5683209588280257,4
27,0.9964385770220093,0.6033622018322318,1
28,0.9358054749178362,0.6117415431436349,3
29,0.9993747477800429,0.5712836819476699,326
30,0.999251431011695,0.5873448618960118,2
31,0.9960369188548188,0.5783988340076207,4
32,0.9259653295936624,0.5497939658173653,11
33,0.9750000836296637,0.5879293633383816,9
34,0.9254972321172584,0.5229668216171233,132
35,0.9593251396603649,0.6472444586704569,476
36,0.936436366420786,0.5533269436302288,70
37,0.998327991281663,0.5898187326054287,173
38,0.9949418238974942,0.6056874187828097,6
39,0.9569930548680877,0.5991606638984872,7
40,0.9632696453619248,0.5973629370593442,507
41,0.9934898584822243,0.5728196899043416,4
42,0.994902510192689,0.5999638581684885,1
43,0.9959598627825895,0.5840079021355323,9
44,0.9650514341733414,0.5818300858460975,572
45,0.9994196776730189,0.5694015461021711,2
46,0.9411997683508908,0.5810567568638552,5
47,0.9604445976529673,0.5737402565234627,5
48,0.9967495756065152,0.5826259581063361,8
49,0.9933486361757727,0.5936893685197902,29
50,0.9936659203070782,0.6002893580079122,112
51,0.9979083197083298,0.597744438360403,2
52,0.9809038312491567,0.5861514703191354,3
53,0.9670865111527899,0.5572128834109493,30
54,0.9639678986247167,0.5879781448138193,3
55,0.9171082984479713,0.5368568756880971,135
56,0.9982410134418178,0.5822264773438496,3
57,0.9676321547183993,0.5890288373736927,4
58,0.9625360735688308,0.6161013406708534,25
59,0.9864371575048003,0.5670106018744542,15
60,0.9756819194696175,0.597131674393365,170
61,0.9983414794185649,0.6020724351538111,6
62,0.9358857346291243,0.616379260548786,7
63,0.9059750490379512,0.6600521537692177,10
64,0.9367618238868665,0.5806783412968353,4
65,0.9979819399539943,0.59239196100513,8
66,0.9611640976879547,0.5963088179757563,3
67,0.9987348334384539,0.6006822757544575,560
68,0.9997394892088541,0.5873927842660425,2
