,cross_correlation,max_amplitude_difference,p_wave_onset_difference
66,0.9016752585319777,0.5976610316947649,2
67,0.9984762187215022,0.5979958568941076,560
68,0.9992743525644677,0.5988440772392876,2
69,0.8494783951219607,0.6511283208339952,35
70,0.85400777821726,0.5673435157801431,8
71,0.9897872407597845,0.5622657698403145,587
72,0.9667162735207481,0.6083927887646207,4
73,0.7908233605902636,0.6588803372677349,80
74,0.9470862700096709,0.5472223512805975,225
75,0.9771636669080064,0.6114432557946393,1
76,0.9693834413814933,0.5624586580476924,3
77,0.986645046733182,0.5806945322529503,40
78,0.782228267255603,0.5928341609158295,1181
79,0.9984171591732012,0.5881890610133934,3
80,0.8535355395856252,0.5888052925678524,98
81,0.9211497015661517,0.6321089429042273,19
82,0.8956128606329005,0.5968328531087983,11
83,0.8130605128181865,0.6239993675417622,6
84,0.9926083277276675,0.594397643089596,10
85,0.7880790348348696,0.44787747052965665,1130
86,0.9349871654680088,0.6839097988064176,3
87,0.9862526831034859,0.5918648086041595,2
88,0.9986589080625357,0.5974918247728382,3
89,0.832997012997311,0.6300420656736878,389
90,0.9398274741074026,0.594790168295505,7
91,0.9645909237218809,0.6181730873341611,2
92,0.8968941204302882,0.593239067553424,571
93,0.7264559938913698,0.5374946997172187,59
94,0.9994938529796602,0.5912463802469787,15
95,0.8936333369682613,0.6239662642989801,14
96,0.9230064300582358,0.5806498395285213,678
97,0.9919270898506759,0.6142232478204414,9
98,0.9340279330033165,0.5979927932873624,209
99,0.9857924804807887,0.5958433640359647,9
100,0.8258241667375282,0.5386674515439359,672
101,0.9246533774283533,0.5928763357118003,2
102,0.9941410914402992,0.5801010644389983,24
103,0.9766591611485669,0.5911381665017519,8
104,0.9588316152233503,0.6062495168771477,23
105,0.9952162217281856,0.5945930563886189,10
106,0.9931940361126232,0.5995622810185067,5
107,0.9843786167964571,0.5944754326285177,4
108,0.8521656916589878,0.6327848156685955,20
109,0.880235872677712,0.6215623924759747,2
110,0.941126905159385,0.6394177213460394,7
111,0.9909777133981801,0.5894980232574006,3
112,0.9978101009246135,0.6142860273906691,303
113,0.87377347021229,0.6467703505643462,364
114,0.7945973958858481,0.6571174287283827,30
115,0.9883342385970504,0.5761917587253246,8
116,0.9418082382203898,0.6854626364310085,4
117,0.9995747494786831,0.5868439711842042,9
118,0.9894184771698024,0.5925242415794746,5
119,0.988523059653422,0.6035345525278742,2
120,0.9757202801789998,0.5322449960983858,10
121,0.9042646540408464,0.6837915851433165,3
122,0.7462921181653741,0.626250539437273,3
123,0.8723140373303325,0.6908313534395021,403
124,0.8207139426442874,0.6738142911975293,159
125,0.688302440299221,0.5407770191273538,9
126,0.9799502513741116,0.548896455148317,18
127,0.6718669326222503,0.282011578884154,5
128,0.8852247485245023,0.573073104391061,10
129,0.6555477268990184,0.7032654672285192,190
130,0.7506398976404852,0.6350420499416416,243
131,0.8941277725713295,0.5421093114987174,284
132,0.9937378906745828,0.5927896701157631,32
133,0.9746804953149317,0.5766836209076632,462
134,0.9970890023642792,0.6043526308605507,4
135,0.8594919638721364,0.6152690022924293,4
136,0.9993657740895932,0.591732868343762,11
137,0.11562297747641691,0.08140727337757345,697
138,0.8744545953517383,0.49874900152765955,549
139,0.9891320727692403,0.6104899124422412,31
140,0.881812159513405,0.5525840938581315,342
141,0.8995464867230539,0.4976061534295576,2
142,0.9930835732220554,0.6031478405712317,241
143,0.9614145946579195,0.5829983291154148,2
144,0.7690464168887835,0.6595413379392738,60
145,0.9530557527242162,0.6435937286570927,645
146,0.8505498243170536,0.5850013294472297,13
147,0.9963425629035683,0.5849399519066405,14
148,0.955577762566244,0.5396810265817342,3
149,0.9765921632602104,0.6273305090850169,12
150,0.9889487370235438,0.6369487006630415,38
151,0.8481334152392189,0.4556271290253266,755
152,0.914710965874328,0.5533286529285147,7
153,0.921197571109188,0.4873060112847621,7
154,0.9660763672818812,0.5657525235264625,9
155,0.9418122567976942,0.5803942654640906,73
156,0.7011005222280825,0.5567120186898487,254
157,0.9685437433196538,0.6040664387027747,2
158,0.7456337127998571,0.6349897274477038,61
159,0.9840837290409644,0.6034331854150734,11
160,0.9941070719205235,0.6113053153172106,2
161,0.9960461039615268,0.5940397550002363,5
162,0.9622413220739956,0.5806994981965014,617
163,0.8789143626676127,0.5938690832381551,24
164,0.9992247567478608,0.5903369218325691,5
165,0.9981917988616907,0.5857274499006222,11
166,0.9790841866822965,0.5805160447989207,3
167,0.8536272262555309,0.5270019187064385,30
168,0.9945132256728042,0.5928859954135088,3
169,0.8354498706294701,0.5568326519158476,18
170,0.960500003389955,0.5761892901227881,5
171,0.9354168310677062,0.6085791741717632,1
172,0.8867753255493982,0.5332939476817397,17
173,0.7553767909485407,0.657043908592631,8
174,0.9847461984120668,0.58033335139086,3
175,0.8850818729138344,0.6776142682380637,534
176,0.9961823262662425,0.6015809511329303,16
177,0.9952133028709278,0.5916480436390439,18
178,0.9995414072175788,0.5920395989883892,2
179,0.9943630233425854,0.5953319589176091,554
180,0.9893815865653331,0.5660649843707088,2
181,0.996302474411058,0.595292500545159,3
182,0.9092540394367311,0.6335026163460071,1
183,0.9669128954723176,0.6102177251585622,9
184,0.9850633269533347,0.6040693796445141,3
185,0.9965392714909745,0.5710303093287938,2
186,0.9893414246891743,0.593658213460152,144
187,0.802338238505667,0.5150329895668736,6
188,0.9906260702037499,0.59859312282863,254
189,0.9988467888925762,0.5959147001994313,20
190,0.9925073006446667,0.6128362788978736,3
191,0.8262708099029609,0.6369565096927571,440
192,0.9574675669424731,0.5551599873488137,31
193,0.9919572853174206,0.6321830546691509,3
194,0.9811512486057845,0.5336866136170995,203
195,0.9750203745977423,0.5943673125492719,29
196,0.9891824964598315,0.6080917834678718,597
197,0.9790572923860179,0.5605161466755193,1
198,0.8480987811743734,0.5810669324732711,495
199,0.358302225184958,0.35920595103019987,2
200,0.9983505784648496,0.6024129649424587,3
201,0.9806383652748974,0.600810902929559,436
202,0.9922563452627684,0.5897664523814087,6
203,0.9121341197175538,0.5401813123848411,2
204,0.995175143807013,0.5808633598438516,5
205,0.7220626231197944,0.4881141862230382,152
206,0.8147776631679623,0.7099817138755943,127
207,0.765958661361952,0.6617067454603615,3
208,0.9115082486230047,0.5546759403796473,395
209,0.937531011469819,0.560882179064389,4
210,0.8883551577920982,0.6321044524622624,180
211,0.9992528945760187,0.584293925248476,3
212,0.9743348640117713,0.6075125636819557,390
213,0.8102432663735342,0.5538506167574518,10
214,0.9985776140323315,0.5974390174767612,608
215,0.7480114314164231,0.605556895809103,7
216,0.9879322133423888,0.5958324532448855,2
217,0.8957740718199018,0.6342714347293076,132
218,0.9855590770245056,0.5882625043176184,154
219,0.9930325970976365,0.5759316281811232,1
220,0.854123775977024,0.6109095526230726,86
221,0.9890830274072953,0.572871483688193,287
222,0.9959141784033727,0.6065344096715051,481
223,0.9949223573455344,0.5735159434185408,4
224,0.89559758507716,0.382425397547884,5
225,0.787644711894968,0.6556815492626664,169
226,0.9468109871862961,0.7188418880161307,327
227,0.98142853443837,0.5826514522502033,149
228,0.8550398137619293,0.6326952887344858,199
229,0.8902301721403949,0.5467354879484935,458
230,0.8510436361366752,0.7075748627767161,5
231,0.9516084847076198,0.5439461398143273,38
232,0.964177265541392,0.6189429957281636,4
233,0.9857273655603612,0.5892734019876232,1
234,0.9448852685061133,0.5809369800115884,1
235,0.8816745380321475,0.5911321058241684,101
236,0.958609855626245,0.6318370161793667,405
237,0.8051619376474982,0.7128978786947814,272
238,0.9221699072093966,0.599482327906373,236
239,0.9436734758513943,0.6188138461134017,8
240,0.9953734993368816,0.594668172159578,12
241,0.9236990584506809,0.5714926068365755,9
242,0.9591541993712828,0.5936834673171957,5
243,0.8517599618324925,0.7353068515026365,102
244,0.9970959916419642,0.5947268104194107,4
245,0.9932708443113663,0.5855230808231627,8
246,0.8984311817034529,0.5351344873466841,4
247,0.8690878533971915,0.5593120531333585,113
248,0.8816519162680844,0.6102677939372394,8
249,0.9984244221199238,0.5890195118155407,695
250,0.9966260463094367,0.5978353947827072,2
251,0.9801758016286382,0.6319263508806151,131
252,0.9987729390549203,0.5956738538074154,664
253,0.9965307283237889,0.6001179314483507,10
254,0.9995315106085462,0.5910220716043953,27
255,0.9802937554338105,0.6341795574651213,3
256,0.919023852775631,0.5723219238891211,2
257,0.9889334932519008,0.5821087648654822,6
258,0.9634785915902592,0.5769046717877989,4
259,0.7684867394698697,0.5259706595124655,3
260,0.8860329216854603,0.6294673801352075,154
261,0.8567097203534491,0.6443781882896304,10
262,0.8791886288091341,0.5889143894091784,37
263,0.9811694102038804,0.6040845594323648,6
264,0.8154285436843408,0.6139141574359633,1
265,0.9748644305697268,0.5281677529690252,15
266,0.9974704511125697,0.5978489218302155,2
267,0.9975255713430309,0.5955335490182914,5
268,0.7795519989198078,0.44758035044848066,171
269,0.9986957867935883,0.6045384184538126,16
270,0.8917062775741549,0.6541190280331927,4
271,0.8698723981663904,0.42429550728646515,3
272,0.9371516218295155,0.6052318793315916,3
273,0.9925359675797897,0.5938701086779928,3
274,0.9967973476350654,0.5958994586353198,9
275,0.9750408192877937,0.6006288062816751,3
276,0.9191380686907836,0.6695438706829554,5
277,0.9113833340471096,0.5744410386700726,213
278,0.9444647802648637,0.6012542016821084,40
279,0.9986248173809146,0.5679947078074565,3
280,0.9776544002301493,0.5858467821093307,3
281,0.9845852394294498,0.5927168082921953,6
282,0.9439593236128645,0.5581379461960934,4
283,0.5902629043993282,0.7068644514641838,371
284,0.8878895225846674,0.6656285570805525,1
285,0.809168643453846,0.4198763470454549,55
286,0.9060057881851805,0.5833325237621441,4
287,0.9821968138525645,0.5854991370444351,253
288,0.9971166837674061,0.5990646119067912,3
289,0.7878217905183188,0.8877945035535837,7
290,0.9987526617117933,0.5829923092545264,4
291,0.8857472847232915,0.6590366026749238,2
292,0.9162500395359402,0.5793227273522887,83
293,0.9831133887678201,0.5950854980160317,25
294,0.9924000647308072,0.577560484597566,6
295,0.7879357354414754,0.7519761710971423,2
296,0.8835724520088798,0.6568162791331941,3
297,0.9928456442692937,0.5913387094840385,7
298,0.8898449235591904,0.7026154349386241,3
299,0.9956178614043832,0.599837763667385,594
300,0.9982066812089364,0.6012606941389815,6
301,0.8693875946538365,0.5400165812324925,3
302,0.9565654042003148,0.6807898241181001,260
303,0.7164236677175004,0.6458124636269356,445
304,0.9335563440691574,0.6129918239050389,3
305,0.9843148870779513,0.627922423658722,3
306,0.9991174998300375,0.5913686571708947,492
307,0.9324771042912969,0.5702224689620332,3
308,0.9797118176867217,0.5666640637107998,7
309,0.997066506919704,0.5955759264173247,2
310,0.9986835259434701,0.6025237767570162,8
311,0.798581104624442,0.4955316451047049,5
312,0.925316769675894,0.6490399502581377,432
313,0.851205563513211,0.5952197364864439,170
314,0.9422975066990643,0.54430890172721,10
315,0.9056342884678313,0.563693876004706,57
316,0.8103757422686781,0.5400973005035373,103
317,0.9983628335737396,0.5915858625742687,3
318,0.9985121249167965,0.5999024338338044,206
319,0.7528796394579392,0.6395210644098821,172
320,0.9623521802712727,0.7133692066862527,290
321,0.9923230481491612,0.5898153847943817,11
322,0.9679334893792912,0.5540594124592013,8
323,0.9689730832288305,0.5913741852528391,3
324,0.9936287199150268,0.6058977029480361,87
325,0.9967458494034706,0.5917943458178705,404
326,0.7105049369185443,0.45001452863817754,162
327,0.8574053178136627,0.59847935716132,213
328,0.991506921107432,0.6331931707600383,3
329,0.8426412623586952,0.6586327367103302,4
330,0.7858327855692464,0.5965203765236793,41
331,0.9899125945371497,0.6115602366298947,4
332,0.9942740301080706,0.6055564174870672,15
333,0.9851665630375083,0.5949760651246442,3
334,0.9994238130039816,0.5949343420578502,294
335,0.8655434392110755,0.4678058333693594,2
336,0.9884002464736394,0.5915791182611588,7
337,0.9961875710636957,0.5959080007391734,4
338,0.947728513178952,0.5569211792402066,589
339,0.9627301112019586,0.5450384483387718,15
340,0.8547801871116407,0.6973094145054151,5
341,0.9971837104677149,0.6071993739891475,3
342,0.9357506016589523,0.6355855508004038,4
343,0.9683480916548827,0.6080805872125339,5
344,0.9826104834855333,0.6023700979159815,1233
345,0.9376582299124671,0.6217584844520162,1
346,0.914464522041615,0.5690126364289116,78
347,0.9315109385572087,0.5178723091516229,112
348,0.9790994400492288,0.6012806571119272,5
349,0.9989885988060763,0.5906680351639513,2
350,0.9379848147581382,0.5766282061190178,2
351,0.935155838217113,0.6018742318112902,3
352,0.9791578140054642,0.5646051897357686,10
353,0.4454565574063767,0.7821492582529521,2746
354,0.9921142038477717,0.5941186383806464,11
355,0.9950146752735055,0.6083607325488634,4
356,0.9384443384266078,0.6343664260381191,4
357,0.9903561556712059,0.591136840258083,11
358,0.9541161664265668,0.5947712498780311,675
359,0.9987229806377248,0.5912988706524348,2
360,0.35810388475420696,0.2735648901909738,383
361,0.9993422800453798,0.5917918436334338,5
362,0.6368604956657223,0.6236213601978543,119
363,0.9911438673220606,0.5805602978155393,212
364,0.9411003603579997,0.636864119033652,1
365,0.939877999962545,0.5675519007494613,2
366,0.9941062588244034,0.5952107735372674,3
367,0.8956746713578236,0.6192444947207868,57
368,0.9898397018812776,0.5988057093835261,3
369,0.8749205600030412,0.5805570477411313,228
370,0.9860677509875736,0.5940759299630535,2
371,0.8051306285550802,0.5291599737216502,1
372,0.9569759978354709,0.572069794032123,608
373,0.9798640506919347,0.5668911742597768,12
374,0.775819085588405,0.47584744414639984,3
375,0.9874650152621655,0.5691303510069675,4
376,0.9184845686818537,0.6582411032622135,642
377,0.8797388674382626,0.5212479890278523,5
378,0.9235443634637897,0.4770472024792428,289
379,0.996786110996774,0.60191018166005,14
380,0.9919102304652381,0.5829636565722082,8
381,0.8471379707875331,0.5978108837767973,18
382,0.9964207007704086,0.5963162570629303,7
383,0.9631434552082553,0.595243487942109,5
384,0.9912112490168933,0.5998708169559829,3
385,0.9990101506744157,0.6009722843684234,4
386,0.9964027484476842,0.5972618127289566,18
387,0.9925966457038288,0.6082402702369085,81
388,0.989238988423732,0.5904420931072423,106
389,0.9177710480219711,0.5972064138695808,183
390,0.9714495962667733,0.5751340912307926,521
391,0.9108454760538708,0.5669875412307155,2
392,0.9594034230000997,0.603902535347288,2
393,0.9130844224993356,0.512508499660683,516
394,0.9576080391292883,0.5983682923766491,23
395,0.7563703158690007,0.597650657916365,403
396,0.9969685088081479,0.5927105814730179,133
397,0.9643864871131811,0.6245894903153092,14
398,0.8953474899899957,0.6313684949423537,491
399,0.8351569350671233,0.5517489883535088,18
400,0.9958639335454271,0.5760752833442616,10
401,0.8560143068637245,0.576458691797504,192
402,0.9978169158570304,0.6051667760685415,344
403,0.8017884417238414,0.5592196087577461,241
404,0.9945759812932177,0.5965635445598932,438
405,0.9946628728959734,0.589885321604721,3
406,0.8295535362113098,0.5381608071555195,31
407,0.9202280303358567,0.590597449714713,347
408,0.04814674809126176,0.07459133222830093,258
409,0.9835527505174789,0.5516592117742078,11
410,0.956611243739013,0.6112635848282088,6
411,0.9275466561090128,0.5499364712586954,4
412,0.9926959324247563,0.5983083183831721,441
413,0.27972623689624687,0.09536163523182438,8
414,0.9953045285784887,0.5944963104444838,8
415,0.997552779465671,0.5824497580953487,207
416,0.028446528768124014,0.0844759843614503,942
417,0.990714569391148,0.602179182674044,14
418,0.9860240406593558,0.5976999427492792,6
419,0.983959986294638,0.5872023875253569,15
420,0.9826911060114735,0.5945537810311307,20
421,0.9368924848948597,0.5942812557075235,160
422,0.9564068381675834,0.5641318680094494,225
423,0.9400070624070758,0.6111466495423977,16
424,0.9089946795983979,0.6095976158301141,502
425,0.9592588068429589,0.6003174336988584,59
426,0.9989952845927623,0.5974677786927374,2
427,0.9112335296929406,0.5293738714671204,235
428,0.9946298090033275,0.590624290594709,20
429,0.9439107742680126,0.5566384883939078,184
430,0.9198535529536771,0.5482687184817477,25
431,0.9159548611762423,0.5525513571400318,459
432,0.7553456838432172,0.503205503580308,471
433,0.9988834513699092,0.5963162352087742,674
434,0.8148088618912288,0.7020115529433949,4
435,0.7788152513682679,0.7663302925340593,3
436,0.9655707549992963,0.6268472378042592,175
437,0.9965794533337108,0.6153156799385828,451
438,0.9641443219145883,0.5366252979714993,4
439,0.9809095744481953,0.5709247257592645,345
440,0.9114451187505884,0.6640488540896163,6
441,0.9479342270785576,0.7133016276887673,87
442,0.828076495998256,0.669215431678364,266
443,0.9349667292041162,0.5779524399102984,3
444,0.8397651807251593,0.6405965387108246,2
445,0.9498057171713898,0.5439045681278409,3
446,0.8627112931337939,0.5055597656891946,7
447,0.8540150600328246,0.6385172690825732,4
448,0.9214560835410458,0.5472518912161861,9
449,0.9900132316757881,0.580659197789522,991
450,0.9710860422168214,0.5634768483512715,92
451,0.9933308682551706,0.5950976301880561,3
452,0.861313445777938,0.4797283985000923,88
453,0.9986000098739471,0.5848051287954845,2
454,0.6831085972575791,0.789180871191206,601
455,0.06946759393847718,0.10615384997150139,180
456,0.9991328044912148,0.600244205156536,15
457,0.9827094225848866,0.5685112200632758,9
458,0.9898886687128607,0.6001517870469487,691
459,0.8336385345853511,0.5982407786478334,579
460,0.9947309827529559,0.5942036385774823,2
461,0.9975279902792968,0.5766647699786223,2
462,0.972135213231303,0.6193562730028548,427
463,0.9992334629119975,0.5954690114420941,3
464,0.9992338906010798,0.5929504913717699,500
465,0.9902716534667996,0.5934366297365739,2
466,0.9828894030742542,0.5735759498561382,181
467,0.9876546117942581,0.6208849907712177,3
468,0.9779499360288941,0.6026048193678011,14
469,0.9585172511370399,0.5616958688259889,5
470,0.9935340301653744,0.5986828215105278,6
471,0.7676999193241796,0.5007764385214866,1
472,0.9448798676219552,0.5894685744563746,5
473,0.9943459163177576,0.6079375115601633,3
474,0.9728315927041217,0.5723185899951027,6
475,0.9923447979964571,0.5978131706521678,7
476,0.9723124315808777,0.5478278995526746,3
477,0.9894926637773539,0.6088458093602227,34
478,0.9904063206892635,0.5871702604249258,692
479,0.8650325483488875,0.5196417700349035,13
480,0.7329549848944038,0.661640623376248,10
481,0.9984784371664475,0.6071999055809039,3
482,0.9696630445193447,0.5973689752769101,6
483,0.9146541237430815,0.6796266365886257,60
484,0.8400274142207999,0.5797379590005353,1
485,0.935452114335487,0.580712531175427,228
486,0.991005531619458,0.6028206242037679,7
487,0.9858568769173497,0.607316386115086,4
488,0.9932663974150153,0.5942468422835329,353
489,0.994015264952716,0.6107372511874634,5
490,0.8982167823700034,0.5488884820254252,33
491,0.9957576777952155,0.6073511466255056,0
492,0.9923689316740036,0.5819109484506912,87
493,0.8820030245342294,0.5271221924699733,4
494,0.9966102218229105,0.6048130365639648,6
495,0.9976261946498298,0.5961895073204216,418
496,0.9907699074145196,0.5869371594153652,10
497,0.9505905240842022,0.6378787287481621,17
498,0.9531301050808161,0.5803771667892784,101
499,0.9266773155541869,0.6018349877613675,2
500,0.98719368393125,0.6003060419466465,7
501,0.9921804741654372,0.6340150071968343,5
502,0.9914770936478821,0.601232174781723,4
503,0.9525196451642671,0.5737255242867023,3
504,0.9963182471463214,0.5893138064230956,8
505,0.7472945407211046,0.4569119082897777,476
506,0.963591083520619,0.5937161257521674,19
507,0.8708114769442907,0.5441757277091358,126
508,0.9956262476309767,0.5935837557564668,316
509,0.8914842539529816,0.5829685175950061,51
510,0.8190630736701263,0.6229400999962298,4
511,0.9989107431691221,0.5976942150972615,4
512,0.6607160896988911,1.040989839090408,149
513,0.9923210200569582,0.5858906616268792,268
514,0.9956742233843872,0.5936462281451718,5
515,0.9535677167948726,0.635821512268554,569
516,0.9986358407568825,0.5866771442933003,28
517,0.8837585118028899,0.6023183500849959,4
518,0.8826195678367066,0.5655769019362311,14
519,0.9860956352543512,0.6070191213114148,645
520,0.9714483216374412,0.5549304567178872,246
521,0.9530572821459437,0.5801117958057339,2
522,0.9612050085624783,0.6628799192054574,7
523,0.8740604513321666,0.6533343362605017,15
524,0.6187934288485205,0.537584649360343,663
525,0.970594185960159,0.590318356539011,3
526,0.9893152990608235,0.5798684099233529,9
527,0.9324091538895845,0.5652983844664677,2
528,0.9324448342749696,0.5749497185253627,664
529,0.875850203641107,0.5964566796898444,40
530,0.9791343864670214,0.5984791746503588,7
531,0.49712031092066095,0.41250913174632703,192
532,0.9933617271284786,0.58578314819969,569
533,0.8642198263718434,0.5582209042940363,10
534,0.83866728779116,0.6964741539348324,207
535,0.9512948607352405,0.5677499036509691,11
536,0.7557286266625984,0.6027933380476852,221
537,0.9900758571341536,0.5938788414494909,2
538,0.8257179046151446,0.448580940002176,21
539,0.8954429946135031,0.5431583949873443,3
540,0.38132640304451637,0.1602564684774662,4
541,0.8691270319396779,0.6040231030304727,95
542,0.8264634391074562,0.611373949540979,156
543,0.9582723552887402,0.6222278479008749,133
544,0.9490512728059978,0.5665343583210845,27
545,0.7462478836425869,0.8035355525416529,9
546,0.9967896845766604,0.5774283889249255,4
547,0.8622060338527151,0.6049107647561192,545
548,0.9459237538303359,0.606446202708413,9
549,0.9976547279380759,0.6043725068282204,39
550,0.9161234514034199,0.6199450776790717,8
551,0.8467984401490217,0.5594689719610879,4
552,0.9804846690822466,0.5687949223639112,4
553,0.993486060062875,0.585826565818689,521
554,0.9987572857215214,0.590096781808882,219
555,0.9937412103166411,0.6075622422430967,3
556,0.923065965515531,0.5648417086238228,292
557,0.9581398574979592,0.5873288382652698,15
558,0.9565507282478621,0.5978349313124415,3
559,0.9714315732154419,0.6203545476292928,58
560,0.9961248432996963,0.5910755990129922,14
561,0.9726864520796672,0.5860587923433082,9
562,0.888645275886791,0.545807303355206,185
563,0.9961965570098512,0.5824220065891308,3
564,0.9969586900155417,0.5879264687782803,248
565,0.9975270269097296,0.6049019376828114,3
566,0.9958045243886149,0.6035876551348064,6
567,0.8685482487736753,0.47395275188776953,560
568,0.9749025297489108,0.5834097830519781,9
569,0.9511655852900186,0.5064391425127313,4
570,0.9901433957287699,0.5960769303777552,4
571,0.9933991849927205,0.6157789820107118,2
572,0.9942671524212155,0.5886659282007914,8
573,0.9081441413058698,0.5907411131859787,294
574,0.9977220369118727,0.6096411739690878,4
575,0.9601788810838228,0.5188003892944855,79
576,0.9910369179203442,0.5960101631839709,37
577,0.9739666887986175,0.6100297464060285,11
578,0.9993890056476294,0.5940000294271599,6
579,0.909147347825541,0.6528464343764446,638
580,0.9466402495640487,0.5911615342241883,38
581,0.7368865804887819,0.5041944356129563,202
582,0.9923986047990769,0.590057953621985,19
583,0.9959521818239445,0.5778756412397368,2
584,0.995240219490456,0.6137124333996006,3
585,0.9862204729891637,0.5686577202464803,2
586,0.836531521795924,0.5558272149288783,55
587,0.9427826207868216,0.5791420062195962,17
588,0.7001644972575045,0.703232895904858,5
589,0.9938926501552555,0.6043417577283083,56
590,0.968756615141663,0.5734104238764027,9
591,0.9947229502486837,0.5981824290446937,2
592,0.9919947343935646,0.6122217594439124,16
593,0.9714231117346088,0.5912781626269406,8
594,0.9835400396188775,0.6161186267373181,4
595,0.8759212235516337,0.5924946093521973,1821
596,0.999166350247121,0.6015804513322733,3
597,0.8420053381688526,0.5277243970526092,1
598,0.9881175052328909,0.5964380536678584,6
599,0.9953446274122457,0.5786617089717542,49
600,0.9421671781401042,0.6803867995983603,506
601,0.994377235505556,0.5797597076193447,9
602,0.8058144116162468,0.7146530682371771,33
603,0.9719406955474097,0.5797117381984784,2
604,0.9957127754993725,0.5886019059079188,3
605,0.8641791827918066,0.6947027332760619,21
606,0.9913722916222204,0.6065770601462823,2
607,0.9914082551930646,0.5657284639098416,9
608,0.9992449047386867,0.6000161642812106,7
609,0.9974983168081182,0.5966481722128901,30
610,0.9981498455460289,0.6091665280268294,300
611,0.920321068018209,0.5966037576538991,61
612,0.9301983630945349,0.5815906138676618,99
613,0.8532543000993481,0.5889641112625139,4
614,0.9682286041297308,0.5986140097519734,3
615,0.9863750375221709,0.5839862932589621,2
616,0.9271077493467572,0.5847006420897677,2
617,0.9953991734938369,0.5826725305224774,360
618,0.8934242832677234,0.5966947640252163,4
619,0.9938491945312499,0.5926243485272717,585
620,0.9858389096848288,0.5865845498280985,5
621,0.9981394157080062,0.5908718646206065,9
622,0.9714554242644357,0.5804206774171952,24
623,0.9437965683655806,0.5535588002094792,98
624,0.021944023354041425,0.1090480724199594,2598
625,0.7989442789780972,0.5104037575438929,138
626,0.9924602422480492,0.6039165515189634,6
627,0.9996287761392795,0.5911424851554945,2
628,0.9089705212352875,0.5231165621203452,26
629,0.8419037059524686,0.7378369877617124,0
630,0.9947080335479457,0.5951214689029423,18
631,0.9634301093192184,0.5916113362520995,3
632,0.9907468379471293,0.5962471251070214,8
633,0.8170588544428833,0.70058428605713,203
634,0.8836902813790405,0.6160818102102107,4
635,0.9006051576745644,0.5707658768827223,90
636,0.8754842699149891,0.5670936420968694,85
637,0.9702329350011331,0.5311174289772338,128
638,0.9977512875347454,0.6038909402848314,50
639,0.9074549354099415,0.5991288976401539,3
