,cross_correlation,max_amplitude_difference,p_wave_onset_difference
0,0.07264017554110934,0.5105152166562682,361
1,0.8963949113770506,0.6035559752040072,223
2,0.9429397595293366,0.5920352370807058,636
3,0.012917486933593361,0.23234770407332248,408
4,-0.0020620501183279856,0.6834490307368094,2111
5,0.9800625865451896,0.5848159699680917,111
6,0.5317421327054992,0.9065251223855443,182
7,0.015028881990375127,0.34476316792790845,1631
8,0.2498983139299343,0.4446924780157339,223
9,0.31040920540404265,0.7524015921978366,178
10,0.9624106874884372,0.5813892654788805,146
11,0.0006487709771065542,1.2197267760731603,3473
12,0.9762530102742238,0.5629759561751853,2
13,0.8620938002522419,0.6500502940119512,24
14,0.034164740221529294,0.14326605345474003,3
15,0.00795778972242775,0.6355258706019142,4009
16,0.05660474487152426,0.7317789316823792,10
17,0.9164431354124714,0.4407474118484343,1
18,0.9812735618766372,0.5936715870034466,1
19,0.041189311042371134,2.582268809326386,410
20,0.3198703642884435,0.312896650440765,124
21,0.001960021020359765,0.7920664552573855,2104
22,0.07941796251141181,0.6023629617059862,2181
23,0.011696272684037078,1.0365054763325552,1359
24,-0.003456647937522453,1.4051360453489206,788
25,-0.0024107526700090386,0.45526496191536725,481
26,0.0016677158367772711,0.7603101858981233,512
27,-0.0036784657622609403,0.28957769178443166,25
28,0.03575915238746962,0.9137057766092462,446
29,0.9609592100551342,0.5617187753040828,353
30,0.9042879308095941,0.5176925705446466,2
31,0.2901326499687832,0.5616377874705684,2594
32,-0.02073583064430675,2.345937334648506,396
33,0.006685043057371497,0.46068414181381656,866
34,0.0027542151968897007,1.0894833109918998,2001
35,-0.002475818358954913,0.8466645208576924,1307
36,-0.0008267534725727002,0.613191386702933,548
37,0.9330100678715121,0.6535590298844128,184
38,0.00022729267079170683,1.2550002301568874,3018
39,0.0013394210371071654,1.3488387509287099,157
40,0.004192661590912327,0.8283672601749398,3299
41,0.09444584748717713,0.43000469865593854,1234
42,0.2994304234365969,0.40460527727013573,9
43,0.5201192864107552,0.5198138446769986,138
44,0.0009816974518402756,1.8106088597713959,1458
45,0.05416919727382402,0.3164112880547852,717
46,0.07802413805817353,3.553909709344809,348
47,0.00048072578539381546,0.885689338792459,3013
48,0.16517512378581659,0.8955520442996415,164
49,0.005481104520390911,0.488175571308317,2032
50,0.001315021628989361,0.8657490654075249,1246
51,0.6428729971289825,0.5657351060370487,37
52,0.010929878947513265,0.7996845963835262,39
53,0.09007886440504963,1.323554658570246,38
54,0.007475121402923097,0.36865706353065864,2054
55,-0.0017102576693369589,0.9125362594590334,516
56,0.8178479860684772,0.6453790713050239,2
57,0.004126278512845218,1.2076167238826434,1123
58,0.002860815931573526,0.565261470396411,142
59,0.005471859589948493,1.0288522618273641,1670
60,0.003412590386638047,1.0020956274748178,2769
61,0.3925430547268328,0.6525286280001565,115
62,0.027501511480493738,3.470816823353326,181
63,0.04989570858350625,2.1479602084971816,360
64,-0.000455239180866512,2.336189474066328,2167
65,0.7834667988832519,0.4553868190644083,27
66,0.40120960110930964,0.49089587860781664,107
67,0.9598990404730332,0.5570080786036932,560
68,0.9103586560182507,0.6190478144714958,4
69,-0.00030602162901444667,3.4983958278940417,2011
70,0.009624084308208172,0.7943138516527735,592
71,0.18700200161860944,0.44831067300111327,3982
72,0.21534806667449932,1.0908773637108866,3
73,0.008270530820624492,1.880990893742644,1460
74,0.0008022712079561452,0.7924256648226761,2145
75,0.010855088682936012,0.16326091382868338,1716
76,0.002616482519105861,0.3383360014018663,1446
77,0.00881352945038806,0.1480448835948718,111
78,0.007632821893656072,2.834221094044764,2278
79,0.45133158102791565,0.29972673840103475,16
80,0.019663379139061063,2.1639131078759126,98
81,0.009061016163376593,0.7041613330397911,544
82,0.02018962496134302,2.6589721095711587,480
83,0.023080294752936593,2.3462325683663567,362
84,0.20260183364468018,0.36857468831297713,434
