,cross_correlation,max_amplitude_difference,p_wave_onset_difference
0,0.910124185890462,0.5601625064372711,104
1,0.9982626078844565,0.6004515122578883,127
2,0.9991951649455164,0.5777393997620263,636
3,0.9926371292565372,0.5851254780174003,3
4,0.9817641638477347,0.57402880286444,8
5,0.9996744924717551,0.5881135656205837,12
6,0.989263569247044,0.5971175044203664,182
7,0.9001430469236038,0.6053452226551271,651
8,0.9972722737321209,0.6205334406143138,2
9,0.9911848659832022,0.6056429910706013,77
10,0.9992431209076751,0.5804525998600942,146
11,0.9373154010359287,0.5636014760909007,497
12,0.9995289656990073,0.5879661150253428,2
13,0.9985115788083753,0.5938063887678304,7
14,0.9957869883104746,0.6128755067145318,4
15,0.9832845499051619,0.5709598645536762,615
16,0.9358436322693144,0.5405494613744765,2
17,0.9995828216101809,0.5881889809571251,4
18,0.998313158272082,0.5838921870359596,1
19,0.8738321004480368,0.650735208057892,106
20,0.9928696892397818,0.5994617362188699,124
21,0.9718248452110796,0.5998720794375884,2
22,0.9883250109604357,0.5983667243252051,4
23,0.9498449063760112,0.5290851024260922,26
24,0.9939459299579081,0.5793518142020859,3
25,0.9630891498148426,0.5614696023277653,2
26,0.9304968086575106,0.5734447316306795,4
27,0.9950970028700974,0.6097712091934282,1
28,0.9122071201948622,0.6305095759928102,3
29,0.9993546561398949,0.577460064288758,326
30,0.9991538945502743,0.589063738505092,2
31,0.9950062412502977,0.5791738162711486,4
32,0.8991055488598976,0.5634122200788855,13
33,0.966342594886088,0.5915323840131631,14
34,0.9082756528884238,0.5165418449826672,457
35,0.9453832362372144,0.6598324504111679,476
36,0.9168912221463,0.5480039815967297,70
37,0.9983176874582409,0.5936800841619378,173
38,0.9929133517442539,0.6059903285284095,6
39,0.9439549608726899,0.6034679534459128,9
40,0.9520174117208137,0.6012235698305052,507
41,0.990602275865579,0.5704025743658193,4
42,0.9927803305827383,0.609961073904593,1
43,0.99456039771019,0.5876095517866116,9
44,0.9516469296040861,0.5812196173947767,572
45,0.9993495598023365,0.5777956203568486,2
46,0.9163955325898396,0.6149592302908926,7
47,0.9439429890842033,0.5746075233330716,6
48,0.9966572194794481,0.5871551549883004,9
49,0.990513249671706,0.5967373250838852,29
50,0.9912923442166427,0.6003182263494558,112
51,0.9971289283613822,0.6025442817052225,2
52,0.9731517269795413,0.5985405805841203,21
53,0.9554151746785347,0.5576847200871133,32
54,0.9530851296816936,0.588788645676318,3
55,0.8911934134891195,0.532239657082406,137
56,0.9980873830460202,0.5917101464259832,3
57,0.9552476314680087,0.5985641318495308,4
58,0.9523954197462783,0.6220902595206016,25
59,0.9801283631231087,0.5807569475277514,16
60,0.9661070495731355,0.6125764919155208,170
61,0.9977618167286508,0.6053293294363955,6
62,0.9194608824857888,0.6242777132702958,7
63,0.8767574997234748,0.6795269824377077,11
64,0.9136267871945098,0.5663872442178518,4
65,0.9972981805452851,0.5959036431837954,8
66,0.949531272078169,0.6002658201210274,3
67,0.998788496874651,0.6056816179945511,560
68,0.9996761470681313,0.5924295531262318,2
69,0.9306347546781407,0.6466220551440466,33
70,0.920544583007699,0.5508449257594478,5
71,0.993988315601732,0.5396010400191535,587
72,0.9836038039047417,0.6043219497918727,4
73,0.884618068495337,0.5869802026707472,62
74,0.9862536551508803,0.5581982734364511,38
75,0.9895460173013767,0.5998644459283576,1
76,0.9838446508968693,0.5792197183665808,3
77,0.9933423586978315,0.5812298983384951,40
78,0.9024243042961683,0.6168572963729262,166
79,0.9991109248501154,0.5796245923366111,3
80,0.9085610867367551,0.5847565857032144,98
81,0.9639466638297874,0.6075899081426115,19
82,0.938777086966149,0.6021819031848389,9
83,0.9103862413367872,0.6028790140965077,5
84,0.9960410636923657,0.5966371365831351,9
85,0.892708190392181,0.4993281133177808,99
86,0.9680188933886102,0.658759886465239,3
87,0.9926572029518912,0.5856520255377948,2
88,0.9991044883134488,0.5935554323438195,3
89,0.9133129282148067,0.5882619635966263,389
90,0.9715362081122033,0.5914775371380688,7
91,0.9819439121232489,0.626399210354119,2
92,0.9484741682091314,0.5887465325849836,571
93,0.8903417678014391,0.5648410671097016,49
94,0.9996791766644316,0.5921837052942746,15
95,0.9535976098971236,0.6175188270310932,14
96,0.9679918681942551,0.5900240767966098,678
97,0.9962685679880385,0.5897677278816144,9
98,0.9631933533965776,0.5919517396811672,201
99,0.9926830744985848,0.5876292850072053,9
100,0.9086042033217218,0.5649245638358766,672
101,0.9620208675445137,0.6025719537128779,2
102,0.9971648833368014,0.5774981131973068,18
103,0.9900664421798808,0.5808913924436122,7
104,0.9784388073789039,0.6043171222374186,6
105,0.9978204717867483,0.5906102333341182,7
106,0.9962681277901488,0.5978256687933574,5
107,0.9935534254131599,0.5833494477761666,4
108,0.9265951643242352,0.6198596685126533,12
109,0.942041588905652,0.5621499954225985,2
110,0.9701997801705371,0.5915683079683749,7
111,0.994932783424128,0.5858887744473239,3
112,0.9984248634937555,0.5965114322120493,303
113,0.928477252131986,0.6333573885162866,237
114,0.886089245812498,0.6172634033680076,25
115,0.9944143965848184,0.5849000972785969,8
116,0.9748238039671618,0.6405970159923696,6
117,0.9997269388418631,0.5836781393660673,9
118,0.9945113079521386,0.5870964818939574,5
119,0.9943904291988577,0.584459738323173,3
120,0.9929085230475936,0.5373786843451732,2
121,0.9573751533154021,0.6409170239815875,3
122,0.8594547959232408,0.5586737395948741,3
123,0.9301829748161552,0.6465124012809519,403
124,0.901736010511251,0.6344210745877041,159
125,0.8688172027383566,0.636348275496974,6
126,0.9906600970959794,0.5575495530505532,18
127,0.8962682710014752,0.6118102236046069,3
