,cross_correlation,max_amplitude_difference,p_wave_onset_difference
0,0.8987618013430309,0.5601476456574129,105
1,0.9979781787616112,0.6013603914995932,127
2,0.9991380398704879,0.5841599556801373,636
3,0.9916428791384678,0.5845511741925695,3
4,0.9788347151239106,0.572828664155996,9
5,0.9996867554219876,0.5889216507621425,12
6,0.9874542965910881,0.5992380225959798,182
7,0.8915554819320328,0.6090583068017208,651
8,0.9967615771204065,0.6211261476338635,2
9,0.9893388113362076,0.6058083648394595,83
10,0.9992999785551854,0.5828168843519713,146
11,0.9290832212210939,0.5635158901519495,497
12,0.9994906580935817,0.5886742419425861,2
13,0.9983829306455604,0.5957679555638371,7
14,0.9951840093594827,0.6119633430559877,4
15,0.9806002641961524,0.5741016503613147,615
16,0.9241150205469898,0.5401255108766273,2
17,0.9995485545265177,0.588929253432439,4
18,0.9983074543844408,0.5886394939437123,1
19,0.8505602294409653,0.6910520515387002,113
20,0.9916157436072334,0.6008475976652025,124
21,0.9668842302990486,0.6030236741250113,2
22,0.9861965459119445,0.5978250109640847,4
23,0.9414428956382799,0.5266670143194561,26
24,0.9931473650877609,0.5824491984351186,3
25,0.9566705682725122,0.5610443193375212,2
26,0.918210680757885,0.5750832838641307,4
27,0.9942591909111966,0.6126248189883541,1
28,0.8987318484043437,0.6392035964153416,3
29,0.9993136426360466,0.5793079058769242,326
30,0.9990795571523171,0.5896819758328319,2
31,0.9943319388250939,0.5792333212759705,4
32,0.8857908702438381,0.5698379479365769,13
33,0.9609043654325363,0.5927454032964954,14
34,0.8993261127814762,0.5111638872818797,459
35,0.9374740868706769,0.6660046461477958,476
36,0.904980364051263,0.5449089916555131,70
37,0.9982583621782284,0.5957795994129587,173
38,0.9916086230500629,0.6058613241197847,6
39,0.9370001235100276,0.6044208071647987,16
40,0.9454592397758883,0.6017883288184199,507
41,0.9887507261991046,0.5681474561724881,4
42,0.991500496220633,0.6144865711871516,1
43,0.9936977225083492,0.5891558996097439,10
44,0.9435613392545792,0.5791147591499446,572
45,0.9992785886451128,0.5811457119914042,2
46,0.9020574152017875,0.6305964206564669,8
47,0.934304324408224,0.5754646079872183,7
48,0.9965332199884064,0.5879746814805776,9
49,0.9887794134583329,0.5975744480687271,29
50,0.9898710631421217,0.5999106599189685,112
51,0.9966284623324859,0.6045822346229712,2
52,0.9683727517121203,0.6041789282614276,22
53,0.9485963423616888,0.5552948281089681,32
54,0.9472195762166414,0.5870569862525519,3
55,0.8767664638033412,0.5225826796717608,138
56,0.9979033985459218,0.5949870197703397,3
57,0.9478678199810976,0.6025117372962948,4
58,0.946891825665916,0.6245116743276588,25
59,0.9759241961653827,0.5856348003597194,17
