,cross_correlation,max_amplitude_difference,p_wave_onset_difference
195,0.9230556614968594,0.5534113621342107,80
196,0.9546774342286254,0.635101405696017,597
197,0.37831431314518976,0.3157228334101369,742
198,0.625992630276149,0.6893574588736691,495
199,0.00796428535804361,0.19850841689129076,1925
200,0.991600990931444,0.607531817662366,3
201,0.9430647687404641,0.6016131627674705,428
202,0.9754893697074676,0.5707767637612702,6
203,0.38720868623983834,0.30152029323502244,100
204,0.9850320841608015,0.5884634406005174,5
205,0.5373889475411823,0.2861893489186015,357
206,0.6601932223371304,0.7740019231876292,325
207,0.5148683609829027,0.5681954841307056,5
208,0.2532911084560408,0.13938484568527545,394
209,0.8047666866701061,0.546340100603377,4
210,0.7930507176411344,0.684337064379932,304
211,0.9976360379505843,0.5829384780970064,3
212,0.8623949789075702,0.6029723430093169,390
213,0.08841783277933023,0.4794949495509572,198
214,0.9922702965188783,0.593952239977873,608
215,0.45169361343737047,0.6852513906800298,7
216,0.9564049647682833,0.5999497501634441,3
217,0.6511570319525763,0.4275339490747083,136
218,0.9469317392093428,0.578699439226145,184
219,0.981576218608691,0.5498489457617818,1
220,0.04468063963822415,0.15162342760401973,1164
221,0.9666734546189845,0.5653498346254424,287
222,0.9845990585452149,0.6228328980610716,481
223,0.978691017010271,0.5731443325585394,3
224,0.22301300341835484,0.17388421387176645,13
225,0.3621935818255193,0.5379445965454336,385
226,0.3203722163867817,0.39723498234660454,346
227,0.944798329268363,0.58201036557873,149
228,0.59564459960159,0.7810711662888432,199
229,0.6009566848307482,0.6936646544993261,445
230,0.6426321016826195,0.8285678737255214,1
231,0.8480099156897888,0.48780169823373604,31
232,0.8323359905690174,0.7066369433245355,334
233,0.9662185062553208,0.5930517753969796,1
234,0.733027873995559,0.4000717198838539,119
235,0.7276518354866193,0.6733870311840485,173
236,0.8704686668138057,0.65187636610154,405
237,0.3785148072902439,0.549764121193581,289
238,0.7015058611352137,0.40642362891212097,309
239,0.8310816172406048,0.6380989827271502,8
240,0.9822777314977875,0.6028697682560029,12
241,0.7668095866361998,0.5260917833578322,4
242,0.8823738387559772,0.5954196497773653,65
243,0.6530589215765258,0.7806429903650296,537
244,0.989387813608306,0.6067776993468745,4
245,0.9693491065462432,0.5924164164459477,11
246,0.692098404291479,0.48463968025107496,88
247,0.6146123936523018,0.350270135003235,113
248,0.49755936408137924,0.3825323582607328,213
249,0.988848334024049,0.5916013277387417,695
250,0.9862345261351528,0.5954251445185074,2
251,0.9460999026952023,0.6392526775010401,131
252,0.9966340763475338,0.6049141682210708,664
253,0.9880335232720144,0.618918112107618,9
254,0.9978095712169209,0.5991991403450563,28
255,0.9301915533349601,0.6760294329262468,3
256,0.7657245523162522,0.5991898755009883,78
257,0.964017181155376,0.5920192700616367,7
258,0.8531135543337378,0.5754723048685828,4
259,0.08184570790792997,0.298966237676585,465
260,0.7100202940809518,0.7817793439720238,159
261,0.24470345971318258,0.42730580929305834,259
262,0.7177405940032596,0.5324902268029629,39
263,0.937251268133862,0.6057356573047682,12
264,0.009069025868708955,0.18569456662436054,596
265,0.9232828568530982,0.519965172790581,102
266,0.9909008558593334,0.5884836302200713,2
267,0.9871963960871353,0.6001638849388623,5
268,0.38121053074396427,0.3999223992310312,309
269,0.9941412457456505,0.608880572241285,16
270,0.7096128505058731,0.6627137644655152,10
271,0.4338710775082099,0.3681066800371818,99
272,0.4646209162600678,0.37384364637580814,162
273,0.9728873342635675,0.5843094639992842,3
274,0.9918393939876748,0.6032755967064221,9
275,0.9185983303536789,0.6084718855855493,3
276,0.7503178288004118,0.7151447297844503,2
277,0.7795430201111685,0.5239322628615719,254
278,0.8072589303826467,0.3945449004594267,127
279,0.9952741350010746,0.5937387794893105,3
280,0.942371165117428,0.5641429017321933,3
281,0.4316579139888758,0.20273159516249242,218
282,0.8565843314967514,0.4663608951738462,4
283,0.019241573488630415,0.7742514978159282,831
284,0.7308961030780478,0.7958378390311238,1
285,0.291411621174442,0.19865932299225472,14
286,0.7702162146950137,0.5094946447099131,170
287,0.9561174937489517,0.5747806054400375,253
288,0.9826766730962452,0.5985842556433293,3
289,0.5054447572162764,0.8768448048440167,195
290,0.9765793354832455,0.5805594777190872,85
291,0.3614032657756326,0.3758738282763247,8
292,0.8337324239583832,0.5458069703113553,27
293,0.9431107420063269,0.5995270833495439,34
294,0.9573609946147182,0.5457411401873888,6
295,0.4173596532825155,0.5942828130895984,350
296,0.43015330705978067,0.3958384550867457,10
297,0.969347048798738,0.5843311817219545,7
298,0.01731818687272477,0.1930077075332743,747
299,0.9802846212659807,0.5933533229460517,594
300,0.9937865267220617,0.6098347622064643,6
301,0.39090412084405646,0.30635289394631626,168
302,0.8868835293125487,0.7587526566738091,288
303,0.3515430582572827,0.7959294382418374,445
304,0.7690374144009253,0.6175912437046092,103
305,0.9415244661432925,0.658068185876868,3
306,0.9968716430645618,0.6020226224001065,492
307,0.0011313593747424532,1.207332376029302,1558
308,0.930053677258986,0.5650228360711759,96
309,0.9916116894769439,0.5908142734628329,2
310,0.9948485481529451,0.6126584501249255,7
311,-0.0015722006176184108,0.2060605332458258,1299
312,0.7839519451315916,0.6963148727015434,432
313,0.3381784005126858,0.29451493602117296,170
314,0.8591427139830078,0.4491322493704399,7
315,0.7346135750237277,0.5368780216454011,50
316,-0.02838718299714215,0.3334062113568515,516
317,0.9942472167576977,0.5998782357703648,3
318,0.9943308965916213,0.6076637144399953,206
319,0.5379775393245111,0.5618296134327024,259
320,0.8784384836514988,0.9189865938738645,291
321,0.9664260247021454,0.5769060790620288,11
322,0.8588776347950691,0.4917926079780683,54
323,0.9293291305384598,0.5862033265344309,3
324,0.9842996126569074,0.6005012362466133,87
325,0.988063901929779,0.6062951684141826,404
326,0.058166782688482944,0.8260788786875538,514
327,0.20351863954371913,0.2813293200139393,213
328,0.9692052674739376,0.6534990373192734,3
329,0.48391765712046597,0.48231462079451226,350
330,0.47749473393398667,0.6101949366185283,41
331,0.9607981027810395,0.6339658743489471,4
332,0.9688834125284854,0.5882693007197032,20
333,0.9484160615013181,0.5808082978368031,11
334,0.9978059916008494,0.5973439741423079,294
335,0.3387111053675279,0.581508941891932,2070
336,0.978496699113456,0.5847709767832842,7
337,0.983893322011834,0.5823781404612753,4
338,0.8567305193489181,0.4840838409360634,589
339,0.866928403300008,0.46495291043651793,29
340,0.5956695746718308,0.7867156387466326,35
341,0.9919279485231826,0.5988140002659814,2
342,0.783135543717713,0.6099701878255606,95
343,0.8982320909934075,0.5275332514286887,5
344,0.9133092924418107,0.5856110518267759,1229
345,0.8364913676000516,0.6170514886659451,74
346,0.7791896417292192,0.5881901631417478,163
347,0.8290571435304996,0.3530191586485658,130
348,0.922196927822323,0.5938540487789399,1
349,0.9974950382968926,0.5921603207639615,2
350,0.5033586233767628,0.26820970126728944,146
351,0.6270477993234261,0.5206542095554929,174
352,0.9359714903452137,0.44868626926796423,121
353,0.07084099281192768,4.031160400890371,2746
354,0.9654058171511852,0.676879324004198,10
355,0.9778456758594911,0.6165578555982434,4
356,0.6840318432722394,0.6626586079110246,5
357,0.9634037814954101,0.5838868205535727,25
358,0.0031478399870834986,0.17952043651275876,2503
359,0.9960582187780671,0.6015706967684503,2
360,0.015498125936275656,0.6658728522544742,1846
361,0.9973975780048722,0.5941860726412357,5
362,0.00041612176776208805,1.4826138755127847,623
363,0.9764067185895687,0.558788386384189,212
364,0.7889293135007112,0.6476767750320398,2
365,0.8093405730338237,0.5076900235003463,2
366,0.953639324727896,0.5907285467080247,892
367,0.6497778809483719,0.6517392349944504,133
368,0.9644160013879497,0.6080356476812646,3
369,0.018796487044605036,0.26083944345536986,1341
370,0.9356345175154852,0.5775911273903852,89
371,0.007442427215639632,0.2707185967893706,2455
372,0.8733999609308741,0.4879964590969687,608
373,0.9394991787687804,0.5688847292512011,12
374,0.3356626410402223,0.7861749606640366,231
375,0.9469657332924026,0.5661731302600629,1
376,0.7874082735211374,0.6564615665622017,642
377,0.662560208273146,0.5621093459993304,92
378,0.7881986146061587,0.4942154305573246,295
379,0.9922814477410492,0.6141451863320706,14
380,0.9714299360590762,0.5890848551091435,8
381,0.000364320925987915,0.9833041125859228,1444
382,0.9809955068763465,0.6425490584270602,16
383,0.5971464000960716,0.4308755075300167,3
384,0.969786641179549,0.5815648303015017,270
385,0.9966361629099636,0.6104819354651517,4
386,0.9907328193733841,0.6022394174472594,21
387,0.9737009152002827,0.6274610625235698,141
388,0.9369949524897337,0.5211103384766962,115
389,0.7754235524329398,0.553919155930711,294
390,0.9132179106868538,0.5387261655066861,521
391,0.7062752362152829,0.5226846189622403,106
392,0.8485028312656129,0.5257909458976872,3
393,0.7489024290497569,0.47918022216323897,523
394,0.8440567589324653,0.5869359188774483,149
395,0.01940246327800502,0.4484974792340587,3427
396,0.9870607674665585,0.5851420239572112,146
397,0.8416627535250187,0.6341191408283894,116
398,0.625571245062049,0.5516781110414709,491
