cross_correlation,max_amplitude_difference,p_wave_onset_difference
0.44457039024303796,1.9563217628890779,126.66666666666667
0.9788831175079974,0.9925486383477811,122.33333333333333
0.9853595973166565,1.0264606805742016,636.0
0.7552938280599583,0.9777493910162289,1349.6666666666667
0.7760531363060769,0.9524234291392091,610.6666666666666
0.9954663953451055,0.9945182550863573,55.333333333333336
0.8574476665808649,1.0197344197151292,182.0
0.44350315768018844,1.1571132923064056,656.3333333333334
0.9705222393205039,1.0036159356791263,178.0
0.7379958572654224,1.05023004549645,1242.0
0.9957752819132554,0.9952195359137984,146.0
0.5428420392891932,1.0740273779722858,1378.0
0.9922272802115155,0.997599056946124,4.666666666666667
0.982590287354607,1.006517403582835,11.666666666666666
0.924732808953446,0.9690116072952133,61.333333333333336
0.6605333776195953,0.9812191456171045,742.0
0.5419560722125302,1.20700576298678,2262.0
0.9967531628503895,0.9979740325137157,6.0
0.9969252993635523,1.0015187159394525,1.3333333333333333
0.4379739256515068,1.2568622034654346,461.6666666666667
0.9518628265345291,0.9964151530935746,124.0
0.409008185051996,1.0560113148084225,1240.3333333333333
0.3473574125088814,1.7243024408586345,2418.0
0.38428360150689217,1.1775164770638258,1753.6666666666667
0.799485149086632,1.01137287864978,871.0
0.46537966889919197,1.1407042861261083,2112.0
0.3588452296009568,1.0576919109042242,476.3333333333333
0.743386681960082,1.0620772783953918,1422.0
0.981251489623732,1.0116348670745756,290.0
0.9162290564972603,1.001154201039799,307.6666666666667
0.8983085224058703,1.0205738618989335,1021.3333333333334
0.8469400375879652,0.9953000583871541,1686.0
0.43181142917472276,1.1035844946760391,2546.0
0.4716080540707525,1.0053050789931863,1942.0
0.34067065123287493,2.2726971275392054,1873.0
0.576850176844761,1.0715661801103016,483.3333333333333
0.28841340140745864,1.4886593605921778,108.66666666666667
0.9949593717721695,1.0058743495776856,177.66666666666666
0.7558920237441339,0.9861028635659586,52.333333333333336
0.4115252651811953,1.0382606818210998,2104.0
0.43583630855028793,1.078568964018508,580.3333333333334
0.6388428262773852,0.980211716516763,1660.3333333333333
0.8824371567494874,0.9985392508994931,2195.0
0.8458560263370263,1.0127180465539378,740.6666666666666
0.37747739254495877,1.130039328030173,1117.6666666666667
0.8711129455972725,0.9807963545982726,1549.0
0.4615731891033786,1.296890793752151,2357.3333333333335
0.3592280582665155,1.0231909943208293,84.33333333333333
0.9757670156564214,1.0033932686247165,85.33333333333333
0.9301905847959874,0.9882529075586804,1283.3333333333333
0.3887144670918385,1.120178007152037,112.0
0.9444655908289561,1.0141078217860897,786.6666666666666
0.46081503563003473,1.0695360633055007,2457.3333333333335
0.5391736119633035,1.138384767174082,1737.0
0.659902247495891,0.9863104707950764,299.3333333333333
0.35617936766102004,1.1117285862881376,2386.0
0.9917544598602893,0.9963760087368945,7.333333333333333
0.4134778132684671,1.1528386303053526,1824.0
0.3914513541577352,1.119339201709859,629.3333333333334
0.7659352293646636,1.045015150593276,1658.6666666666667
0.6170665357719379,1.1011856785047824,185.0
0.9601324994068866,0.9926872161667646,948.3333333333334
0.32143920823624456,1.467465533426348,715.0
0.4189398177703844,1.2234283910670651,471.0
0.24281709818523134,1.9971575587017305,2540.6666666666665
0.7709391279305805,1.004823960512546,532.0
0.6737398636419828,1.0578688340126876,2321.6666666666665
0.9971057496590331,0.9970283088472195,560.0
0.9779349456108039,0.9902868904398224,792.6666666666666
0.35303548223126985,1.1269738715205317,52.666666666666664
0.3849674736536955,1.0794205889163593,1798.3333333333333
0.8870304974759224,1.0136763950169707,587.0
0.8699726503942115,1.0194039711673457,14.0
0.45037129640770884,1.26471581344611,982.6666666666666
0.6889154525759414,1.1080009175047671,2323.6666666666665
0.9096815082741522,1.0177645958285628,10.666666666666666
0.8174283861704938,0.9784649174388016,980.3333333333334
0.6290929808184903,0.9897479445447567,140.33333333333334
0.32864052116534964,2.5722913394889253,2291.3333333333335
0.9403150458533659,0.9558773690962772,812.0
0.40603673761893777,1.0160540477010163,127.0
0.8069271805311528,1.0476856706302515,1093.0
0.5048355954904283,1.0194170274719037,277.6666666666667
0.46442511361369215,1.0344544301315075,1914.0
0.9035223352637903,0.9332959549811394,35.333333333333336
0.39167208500040523,1.2344294184305047,2117.0
0.9582153545451373,1.0124516470874922,10.333333333333334
0.8463328769218555,1.0026033971532897,1055.0
0.9786168591995628,1.0027231190527737,4.333333333333333
0.6220224697950032,1.6495614903451763,403.6666666666667
0.421150863308772,1.0462015486511504,32.666666666666664
0.30963317985935945,1.2739035011992899,668.0
0.6316226021042689,1.0540249846549012,583.6666666666666
0.24883753342487447,6.36667382501579,462.3333333333333
0.9946613599394194,1.0061015288997923,18.666666666666668
0.7111781288983693,1.1101492611858457,1107.0
0.662546444576889,1.4919309288014588,678.0
0.9273161235046808,1.0356361650182047,444.0
0.5817421835356096,1.368209719630329,147.0
0.7154143540573669,1.0743453348447685,933.0
0.30956150167089064,2.236419696380024,780.0
0.5435265918588005,1.1383276714519217,51.0
0.7918030021112988,0.999470616649074,408.0
0.7018296267071861,0.957425874398962,1814.0
0.6130948254691528,0.9690366500343872,2222.6666666666665
0.98543239572034,0.9984507922387219,20.0
