cross_correlation,max_amplitude_difference,p_wave_onset_difference
0.17426626,0.6276609,772.6667
0.2181124,0.027653795,268.0
0.08063164,0.028372087,636.0
0.04575018,0.047278464,540.0
0.20400065,0.10637899,2449.0
0.20603582,0.029429814,178.0
0.11686289,0.018072749,229.66667
0.40115735,0.29056603,1647.0
0.18770133,0.04964827,254.0
0.13199314,0.043321993,876.6667
0.080432504,0.031404234,511.0
0.10784204,0.06212893,3890.0
0.11343983,0.03552637,125.66667
0.42267856,0.057435002,229.33334
0.16379106,0.02592377,230.33334
0.05823391,0.024355827,4000.0
0.1461382,0.24492058,44.333336
0.17935875,0.041091375,182.0
0.13291079,0.054264914,413.33334
0.111430794,0.5222963,534.3334
0.057531677,0.005346091,1285.0
0.12153542,0.07728344,2058.0
0.12893349,0.19749944,1042.6667
0.1928508,0.4847694,1386.0
0.08350982,0.025178753,787.6667
0.3262472,0.5317524,465.33334
0.14749694,0.04881358,183.0
0.1551277,0.04598859,90.66667
0.12910348,0.06917406,734.0
0.23037647,0.06110762,3295.0
0.15885621,0.014848172,1186.0
0.15913138,0.057963304,176.0
0.10219666,0.035879537,75.333336
0.17913935,0.07155332,320.6667
0.19183277,0.88541645,453.6667
0.14636451,0.08070111,1328.0
0.19478695,0.1988995,1242.3334
0.1772835,0.056444116,297.33334
0.24176133,0.09710646,3059.0
0.18834835,0.1598667,1178.6667
0.12705028,0.021839699,3287.0
0.08503157,0.1361726,1197.0
0.153183,0.027446557,126.0
0.18263313,0.054241564,1031.0
0.110254675,0.043773588,864.3334
0.14528292,0.05972443,837.0
0.08747351,0.25032902,421.33334
0.13526723,0.19179487,190.0
0.28173763,0.16505149,199.0
0.12691882,0.04603414,373.0
0.39771196,0.1606834,1261.0
0.16712157,0.041311048,874.0
0.10532485,0.056062233,137.33334
0.258012,0.32937878,1626.0
0.085116565,0.073223755,1469.6667
0.13567801,0.3011206,1506.3334
0.13262172,0.071867086,368.0
0.14999747,0.1819083,1175.3334
0.12157637,0.02654045,2564.0
0.06761442,0.036952127,1387.6667
0.074471086,0.02189098,1639.3334
0.20768307,0.10216433,139.0
0.074554496,0.26336655,1837.0
0.06284991,0.06222021,1353.6667
0.12033464,0.65302074,921.6667
0.21068577,0.045681544,136.0
0.17164776,0.02283647,458.0
0.14497012,0.047812797,560.0
0.16285092,0.017752482,186.0
0.22898698,0.10026871,2963.0
0.123239994,0.07676859,352.0
0.14801654,0.049825817,864.0
0.14031516,0.03966106,1898.0
0.12036322,0.103182815,565.0
0.052776277,0.021247849,1376.0
0.16013947,0.008869864,49.333336
0.121646,0.020614054,510.0
0.17303315,0.018489828,1709.3334
0.15588266,1.0918133,2296.0
0.14525896,0.029422719,219.0
0.16903931,0.026909143,701.0
0.18629746,0.2035583,2185.0
0.14223665,0.25686342,492.6667
0.36867797,0.23046353,380.0
0.06757842,0.008411958,490.33334
0.0555212,0.6153691,1384.3334
0.14674306,0.071187116,390.0
0.14601754,0.033111818,610.6667
0.26059842,0.05093038,248.66667
0.16323502,0.1941784,3784.0
0.13560289,0.029588047,853.0
0.2111614,1.1827598,2403.0
0.09739442,0.061158642,832.0
0.16440752,0.508147,1187.0
0.09048395,0.017381268,216.0
0.107480496,0.07854693,451.33334
0.10314112,1.0027027,678.0
0.16349457,0.01728187,458.33334
0.07509993,0.052129265,61.0
0.11974095,0.03187966,255.0
0.13836798,0.23537993,1555.0
0.15281335,0.090876594,425.0
0.24861585,0.0666514,130.0
0.15640068,0.07308716,1551.0
0.18667011,0.026124677,181.66667
0.09532734,0.05667767,473.0
0.16212171,0.11593281,2273.0
0.07545916,0.07168672,823.6667
0.17827028,0.2481103,2716.6667
0.09995763,0.04433573,1050.0
0.11223223,0.019485235,348.0
0.12091293,0.0075773885,860.6667
0.024878353,0.02415473,427.6667
0.15398213,0.1325807,2064.0
0.121998444,0.10860141,1930.3334
0.074014395,0.011695167,2597.3335
0.14660816,0.03784105,198.0
0.10674562,0.038427994,422.0
0.13629054,0.009524295,47.0
0.089435935,0.036148667,796.0
0.13217953,0.07144306,498.6667
0.080167696,0.11296591,1204.3334
0.021180276,0.12515864,753.0
0.099901736,0.07268255,1962.6667
0.12604663,0.05843411,1140.0
0.15063475,0.806836,679.6667
0.068009324,0.03483235,569.6667
0.0916486,0.02020653,117.66667
0.30855995,0.36673018,2531.0
0.06778618,0.056583114,324.0
0.0930179,0.05105038,1671.6667
0.048989963,0.15995428,1452.6667
0.07653694,0.018845111,446.0
0.2348412,0.041906502,3723.0
0.1470642,0.05116997,530.0
0.0902202,0.17262834,831.0
0.1582216,0.034489777,404.0
0.22662757,0.29753402,1870.3334
0.09207287,0.029028647,3618.0
0.1897872,0.05563981,669.0
0.093548976,0.4519983,2133.6667
0.08596694,0.035929956,2.0
0.16761443,0.06119765,245.0
0.19136333,0.025952106,636.0
0.11327904,0.06531949,139.0
0.11464917,0.027301267,2873.6667
0.13524918,0.18315029,854.0
0.11963974,0.00664211,157.0
0.11273473,0.024153952,1808.3334
0.21967624,0.086974055,752.0
0.15686147,0.01969963,443.0
0.17560838,0.1525896,2114.0
0.12939048,0.017637521,2665.0
0.32828888,0.19456902,1165.3334
0.19855067,0.41879797,2186.0
0.0806344,0.02095878,1070.0
0.23726802,0.21094906,762.3334
0.15662614,0.017457549,231.0
0.1843745,0.17999646,0.33333334
0.15262961,0.051862802,2188.0
0.27617973,0.15778212,2410.0
0.2083349,0.040077507,253.0
0.15203905,0.015137817,1861.0
0.113141045,0.025171153,870.0
0.27972308,0.026617143,387.0
0.05633515,0.044384435,447.0
0.24017517,0.120916784,1456.3334
0.34931982,0.35675997,1374.0
0.17321298,0.016773771,2495.0
0.23980972,0.0761809,472.0
0.23158297,0.33403513,1172.0
0.13373058,0.039879248,1107.0
0.40117902,0.20346199,2404.0
0.100597486,0.050254278,863.0
0.066127256,0.07670148,468.0
0.06240342,0.046976857,1935.6667
0.14737463,0.073257975,316.6667
0.08939473,0.022285655,349.6667
0.17886835,0.086642675,2093.0
0.108126074,0.021113165,558.3334
0.17177922,0.026653275,211.66667
0.1394387,0.028597113,864.0
0.08270412,0.12054056,463.33334
0.11910337,0.024555672,386.6667
0.11798519,0.04302105,2749.0
0.075033806,0.022727542,252.0
0.25310647,0.03879869,400.33334
0.14631942,0.06673591,209.0
0.19729543,0.042394646,258.33334
0.07845247,0.043669414,395.0
0.19767809,0.056551658,223.0
0.09136986,0.04541009,2436.6667
0.10195212,0.05597859,338.0
0.12186055,0.0074032806,244.0
0.17735133,0.023433797,392.0
0.1295718,0.036425285,1904.0
0.088427864,0.037766974,1728.6667
0.22571012,0.36488366,1547.0
0.29958194,0.15112612,1611.0
0.17515054,0.051805805,1392.0
0.14589268,0.047195774,371.0
0.15802114,0.06907216,1437.0
0.12542719,0.10900511,323.0
0.11098906,0.07729126,1066.3334
0.17740063,0.045635756,1916.3334
0.0800325,0.025785737,2116.6667
0.11953044,0.18985157,1779.0
0.063372955,0.04823914,1835.3334
0.13030145,0.1414035,363.0
0.098395884,0.045998983,1599.6667
0.0899032,0.021161979,1566.0
0.1363421,0.05049306,358.0
0.15572292,0.021674966,1371.0
0.16923738,0.110092185,340.33334
0.22822294,0.042443927,608.0
0.105533056,0.04668486,704.3334
0.16342714,0.057862937,2966.0
0.11926028,0.20207314,671.0
0.12665892,0.11608362,3549.0
0.15424278,0.045141693,1341.3334
0.17796901,0.046671625,679.0
0.1116471,0.032344103,1451.0
0.18369544,0.08333725,3876.0
0.32974145,0.12049412,110.0
0.17962281,0.16070256,1399.0
0.09283998,0.059006315,817.0
0.4288543,0.2045738,3660.0
0.14126182,0.054429382,234.0
0.09935927,0.37832722,266.0
0.14701003,0.10527861,1111.6667
0.09705608,0.021814806,2166.6667
0.18757707,0.030262128,140.33334
0.14022121,0.0188655,1183.0
0.22986393,0.042526867,77.66667
0.20506367,0.052847203,1806.0
0.08559401,0.054887634,3216.0
0.10477233,0.02017763,977.6667
0.14307894,0.29790652,2162.0
0.13551149,0.08368532,1135.0
0.16152745,0.028583132,500.6667
0.10066104,0.023808904,353.0
0.1111237,0.031982936,94.0
0.13821888,0.022929143,1336.0
0.13021994,0.09037002,1001.0
0.34250566,0.10467224,395.6667
0.11293833,0.057392396,714.3334
0.18300013,0.15495667,1184.0
0.13088661,0.051297218,2893.6667
0.112877004,0.1315028,886.0
0.28035954,0.03068531,695.0
0.19437826,0.007445821,1374.6667
0.12258564,0.011405284,186.0
0.18873802,0.03624849,664.0
0.1755769,0.029114142,246.0
0.15927029,0.028756995,252.0
0.19354658,0.18875867,1150.0
0.13748682,0.033268504,1821.3334
0.12784645,0.009408056,337.0
0.1302986,0.21394858,300.0
0.10839625,0.2757938,800.6667
0.11233616,0.04994411,499.0
0.18446764,1.227438,271.0
0.18381034,0.117978916,1020.3334
0.16426127,0.04214345,150.66667
0.14277513,0.08811596,527.3334
0.08401802,0.05292175,2042.3334
0.11003375,0.028027799,199.66667
0.07573852,0.05205962,418.0
0.20533091,1.4100435,1205.6667
0.16534707,0.061468806,192.0
0.077316046,0.025659207,1148.0
0.07556617,0.04881492,2400.3335
0.117188826,0.22783169,2033.0
0.17579715,0.030269144,17.0
0.2769339,0.033553407,306.0
0.10286185,0.019549882,232.0
0.10288967,0.04834191,732.6667
0.13350385,0.12649268,1632.0
0.15878783,0.14130364,2318.0
0.25506935,0.026280394,129.33334
0.10741395,0.0152853355,374.0
0.16178814,0.3520492,794.0
0.12392726,0.042029515,1212.0
0.100879446,0.22894816,1016.6667
0.06977951,0.034140065,415.0
0.085732386,0.12631322,1338.0
0.13063215,0.1163648,1111.0
0.12164782,0.007296189,3289.0
0.08480559,0.019446347,385.33334
0.054530144,0.81619525,711.0
0.15003179,0.027842289,2267.0
0.14400898,0.239844,2699.3335
0.17265318,0.032538384,69.0
0.04077518,0.008030314,312.0
0.11568728,0.2693766,103.0
0.11812904,0.14409885,1250.0
0.11946391,0.066500336,717.3334
0.091055036,0.007468246,354.0
0.08697806,0.026660636,2460.0
0.0901179,0.02122793,2343.0
0.1316822,0.05102972,395.6667
0.14894992,0.057031922,761.3334
0.17007002,0.39872408,1682.3334
0.087485924,0.054316685,486.6667
0.21735087,0.20123814,2871.0
0.115216896,0.013213856,180.0
0.27346545,0.052836247,492.0
0.18221764,0.85202193,1797.0
0.2189157,0.09245243,2818.0
