cross_correlation,max_amplitude_difference,p_wave_onset_difference
0.1268866,0.77637404,372.6667
0.21849577,0.5656047,251.0
0.06693906,0.68616474,637.6667
0.19996,1.4183477,203.33334
0.12013486,1.0595803,195.0
0.27409312,0.82040715,169.0
0.16589695,1.2567375,194.0
0.36964583,1.1614563,651.0
0.25589597,1.1160846,429.0
0.21240692,1.2573129,204.0
0.07820903,0.64898,494.6667
0.06834896,0.6678666,516.0
0.12670045,0.85273457,119.66667
0.41893923,0.8966882,221.33334
0.24957542,1.389005,224.0
0.12575585,0.630908,615.0
0.055457175,0.42523277,143.0
0.19218294,1.1999125,181.0
0.13937275,0.9128005,421.6667
0.059573524,0.8726822,372.0
0.03620563,0.6161649,421.6667
0.22450387,0.63327193,20.333334
0.10503428,0.8551979,394.33334
0.22309932,1.0090499,129.0
0.1388188,0.67989886,131.33334
0.25176942,0.727431,299.0
0.23331174,0.62607396,162.33334
0.24377623,1.3932748,82.333336
0.12761995,0.81339324,390.0
0.15819739,0.8481872,417.0
0.17994432,0.65590996,157.33334
0.38836998,1.7435799,175.33334
0.19234574,0.661242,250.33334
0.19478594,0.8431536,215.0
0.14020962,0.8499612,330.0
0.12343639,1.2983745,481.0
0.15615812,0.78943914,210.0
0.20548049,1.2425121,297.0
0.25251204,1.1432909,114.66667
0.2523257,1.1742373,173.33334
0.26881787,0.71001,507.0
0.15258746,0.82212055,301.6667
0.16097818,0.7928626,126.0
0.18539608,1.1595852,160.0
0.20401709,0.95655054,572.0
0.18466471,0.9912363,26.333334
0.06754348,0.67034215,381.0
0.24864309,0.7094463,246.66667
0.30884075,2.6270795,199.33334
0.13686812,0.87149924,380.33334
0.46350557,1.1930254,112.333336
0.14803258,0.7307792,164.0
0.23310873,1.3891304,130.0
0.19677538,0.81642026,286.33334
0.07386958,0.68064326,325.0
0.13995309,0.6908214,350.0
0.15551467,1.1165825,359.6667
0.13377015,0.8885312,101.0
0.24478106,1.0068802,192.0
0.06025847,0.72143686,474.0
0.12045237,0.9781356,294.6667
0.26239526,1.4620652,139.0
0.120175265,1.0257405,204.0
0.08912893,1.053639,379.0
0.11626645,1.1798753,236.0
0.24284987,0.9893238,136.33334
0.39885622,1.0984633,144.66667
0.15266883,0.8412733,560.0
0.18489355,0.6012029,78.333336
0.35513878,0.86236423,136.0
0.12867749,0.6175791,183.0
0.1689643,0.77852726,587.0
0.18057626,0.99623144,211.0
0.08335855,0.68480074,361.0
0.07322982,0.3633264,538.0
0.20954156,0.57441425,153.0
0.19868672,0.7442014,361.33334
0.111628145,0.6362229,365.0
0.11515289,0.8980098,476.33334
0.15452933,0.81174254,202.33334
0.3182565,0.77764916,166.33334
0.065597765,0.7934326,341.6667
0.10677406,0.5841583,236.66667
0.36354947,0.83251977,229.0
0.110941164,0.8411912,448.33334
0.06499248,0.60389215,354.0
0.23509988,0.8433251,182.33334
0.20842141,0.81422323,90.333336
0.33887023,1.2118099,248.0
0.12174924,0.7596135,561.3334
0.22986671,1.0151306,108.0
0.16868101,1.2004149,2403.0
0.15086734,0.72949195,571.0
0.0939083,0.95928264,214.66667
0.106163025,0.71929806,197.0
0.20300102,1.27385,451.0
0.10264617,0.8650907,678.0
0.3204229,1.2026118,182.0
0.06705034,0.6452615,502.0
0.1711936,0.71738994,255.33334
0.13701323,0.7448187,672.0
0.15303811,0.9044714,25.0
0.30563235,1.1331452,129.0
0.15064591,0.7549709,385.6667
0.31011826,1.2325289,192.33334
0.09855056,0.8499944,464.0
0.21064359,1.3229265,171.0
0.15087359,1.007271,97.66667
0.13293076,0.97028875,381.0
0.24218881,1.1313109,117.66667
0.19250229,0.66738117,343.33334
0.28434643,0.8599586,83.66667
0.04086408,0.54759794,507.6667
0.11433077,0.8139248,517.3334
0.101756856,0.7844433,333.6667
0.22316024,0.74700785,170.33334
0.16511215,0.65318793,184.33334
0.112727985,0.68017143,422.6667
0.2628349,1.0523722,175.0
0.15875137,0.99107647,174.0
0.28286573,0.82940996,137.0
0.12423508,0.7190732,413.6667
0.042491388,0.71529573,280.33334
0.09542527,0.8361508,407.6667
0.20535067,0.74145406,235.0
0.0881943,1.0098783,32.0
0.06741439,0.710016,360.33334
0.106886104,0.58673143,377.33334
0.09521863,0.83230513,236.0
0.106069,0.16450863,721.3334
0.11799903,0.7463581,378.0
0.05871446,0.41315302,391.33334
0.15266019,0.8783288,438.6667
0.33560118,0.8496849,462.0
0.15894312,1.1112975,441.6667
0.31070542,0.7965201,198.66667
0.1393334,0.7366234,405.0
0.21859473,0.6654707,697.0
0.12444596,0.6495764,549.0
0.11712511,0.6634009,414.0
0.058225404,0.7059618,512.0
0.110806845,0.633069,80.66667
0.14939985,1.178607,248.0
0.26634318,0.905955,228.0
0.11533382,0.9183099,27.333334
0.12474352,0.8817718,645.0
0.13554421,0.9857217,26.666668
0.28575948,0.6884842,157.33334
0.13094763,0.78425145,341.6667
0.19580826,1.000746,284.0
0.20222256,0.8108408,429.33334
0.20439398,0.65484905,225.33334
0.30070728,1.0337106,170.66667
0.3269301,1.4239233,97.0
0.11639631,0.72760546,149.33334
0.13893591,0.6917727,253.0
0.33828267,0.8663706,378.33334
0.29630658,0.6260301,16.666668
0.18352579,0.69617856,159.0
0.1237732,0.9537665,373.6667
0.20650306,0.77265465,131.66667
0.21850388,0.63820887,244.33334
0.25639996,0.8926977,617.0
0.21090537,1.1232471,258.0
0.30075833,0.6714536,382.0
0.05937255,1.0337412,452.0
0.23291272,1.2545453,194.33334
0.35040247,0.95150995,118.66667
0.31296808,0.9051036,137.0
0.2656799,1.1664209,49.0
0.31836212,1.0978808,211.66667
0.25975424,1.248218,95.333336
0.41132244,0.884074,120.333336
0.17889366,0.74236894,32.666668
0.07720091,0.8560914,467.6667
0.06317297,0.57057106,560.3334
0.17996489,1.1512941,332.33334
0.07791835,0.6314589,346.6667
0.07875158,0.58868754,183.0
0.09402442,0.6969499,560.6667
0.21136545,1.1150959,217.0
0.18520294,0.71527165,21.0
0.10545813,1.1926956,239.0
0.11948308,0.7481581,356.6667
0.21204782,1.4372933,157.33334
0.08586349,0.8785526,242.33334
0.258761,0.84759164,394.33334
0.21466836,0.82283634,155.33334
0.19318023,1.0594372,258.0
0.08062634,0.81820226,365.6667
0.17744455,0.88403577,223.66667
0.16033797,0.68063354,585.6667
0.11931406,0.97789764,319.33334
0.23963809,1.1069341,235.33334
0.28263766,1.4615811,207.0
0.31068957,1.1211332,119.0
0.09615438,0.6512293,597.0
0.2340802,1.4001288,76.333336
0.3362093,0.6932012,495.0
0.3319195,0.75184155,136.0
0.118287966,0.77599514,370.33334
0.12264417,1.0959723,467.0
0.1306992,1.3316725,330.0
0.15854064,0.86157763,102.333336
0.18469986,0.7007794,331.6667
0.14045525,0.7768588,403.6667
0.15354966,0.71077776,398.6667
0.080057904,0.6221249,403.0
0.09259441,0.5824057,461.6667
0.17025092,1.0044255,212.66667
0.17042989,0.75603676,421.33334
0.11979034,0.7925865,358.0
0.356596,0.9285671,390.0
0.17896287,1.0936155,193.0
0.22247313,0.9644774,608.0
0.11323585,0.7567105,253.33334
0.21935044,1.4780316,111.66667
0.10300192,0.77026427,438.6667
0.04238382,0.43327212,246.33334
0.24373943,1.0969989,85.0
0.21437864,0.88360214,338.6667
0.28679764,0.7440159,287.0
0.18491793,1.1818221,481.0
0.382449,2.2327557,110.0
0.22722805,0.84727496,338.6667
0.08103804,0.8461697,383.6667
0.44946355,1.0338256,419.33334
0.14639935,0.998353,227.66667
0.15331514,0.7216346,426.0
0.13001171,0.93196857,441.0
0.22060385,1.1612488,254.0
0.3015729,1.571984,148.0
0.2276246,0.7524144,361.6667
0.3311593,1.7637811,76.0
0.3188541,1.1390641,130.0
0.11070879,0.95397675,335.6667
0.1833908,1.0303199,406.6667
0.12078756,0.9328022,318.33334
0.18569861,0.99865997,321.0
0.1592525,0.79099125,291.0
0.09079759,0.62297004,351.0
0.22856644,1.2617105,31.666668
0.30008423,1.363365,200.0
0.08763249,0.66374195,434.0
0.4118746,1.2845843,396.0
0.13011698,0.6432536,381.0
0.2581163,0.84738314,144.0
0.14684431,0.8676321,362.33334
0.10602566,0.8161621,232.66667
0.3097164,0.7569115,695.0
0.34868258,0.7533077,74.333336
0.4874781,1.9191406,153.66667
0.25768164,0.71732056,664.0
0.20320939,0.8737487,246.0
0.18958831,0.83188355,256.6667
0.20880239,0.9229493,144.0
0.15848345,0.61693275,236.66667
0.25033286,0.83941144,136.66667
0.080899596,0.94244003,302.6667
0.089536995,0.65150654,23.666668
0.10954287,0.6712297,321.6667
0.124028705,0.9134814,333.33334
0.17457813,0.7673844,196.0
0.09753474,0.7218479,137.33334
0.20258038,1.1163328,160.66667
0.11969936,0.8832404,139.0
0.121654175,0.6719699,225.66667
0.09465073,0.6302091,418.0
0.15288994,1.6638396,341.33334
0.17988601,0.8414619,192.0
0.13418894,0.8212719,233.33334
0.18724862,1.1088359,120.0
0.10935029,1.2268966,171.66667
0.118644044,1.0280974,24.0
0.27949417,0.7639288,305.33334
0.11070633,1.2058476,203.0
0.09172225,1.0383306,420.33334
0.15856203,0.700626,402.6667
0.18826291,0.7791535,155.0
0.34021395,1.2325251,128.66667
0.098773025,0.7526355,333.6667
0.27892134,0.9961223,242.33334
0.14341736,0.7071259,198.33334
0.18271819,0.76930565,434.6667
0.07300177,0.622147,390.0
0.06467053,0.49345922,262.6667
0.1772126,1.1656717,323.6667
0.37634873,0.8348721,263.0
0.10089354,0.95835865,382.6667
0.06134605,1.3144386,358.6667
0.17614815,0.631549,292.0
0.0983032,1.0461864,31.0
0.29179186,0.91358614,158.0
0.08292878,0.7528174,63.333336
0.10707492,0.77711225,332.6667
0.15938196,0.8375105,374.6667
0.22951464,1.3841264,117.0
0.121408336,0.88949203,346.33334
0.17762059,0.7298155,197.0
0.094095185,0.695604,594.0
0.16421139,0.82085216,403.0
0.20351724,0.66451585,198.66667
0.13515529,0.7828621,318.0
0.1227663,0.809828,449.0
0.150148,0.6923916,331.6667
0.19513373,0.93869257,126.66667
0.28894487,1.0208719,492.0
0.175107,1.0984905,148.66667
0.13736892,1.1604689,195.66667
0.08447951,0.69411254,328.0
0.22751705,0.9268366,278.0
0.16561681,1.2666011,265.33334
0.26782864,1.1392715,432.0
0.16410983,0.7741405,180.0
0.051662788,0.849754,417.0
0.04654268,0.43126452,250.0
0.43866682,0.9103323,228.0
0.107111774,1.0316126,230.33334
0.24651127,1.0189434,210.33334
0.15583596,0.6351967,452.33334
0.14107051,0.89088714,371.33334
0.10510199,0.7983994,319.33334
0.3163389,1.5406029,110.66667
0.31511068,1.0257094,150.33334
0.22136025,1.0620556,284.0
0.20843403,1.1761155,404.0
0.21230677,0.86469305,222.66667
0.16293362,1.0211992,217.0
0.23301017,1.0469717,173.33334
0.17929748,0.7678551,397.0
0.15893833,0.76973027,200.33334
0.1976714,0.9544456,270.0
0.0799765,0.63507575,382.0
0.23675,1.3986162,229.0
0.12418266,0.6709446,325.33334
0.39999378,1.2985404,216.0
0.25464487,1.0577407,135.33334
0.24624023,0.73447055,94.333336
0.20227411,0.800812,589.0
0.43008876,0.8177573,120.0
0.08863492,0.7295858,345.33334
0.23172633,1.0720304,150.66667
0.27990225,1.1529553,279.6667
0.09422341,0.7822088,152.66667
0.21862105,0.7966017,1253.6667
0.101663545,0.73789346,27.0
0.12043592,0.6434751,316.6667
0.40549433,0.8404703,156.66667
0.11147684,0.6754575,205.0
0.2517389,1.0279977,238.0
0.20415846,1.1090045,216.0
0.14289999,0.93040365,389.0
0.18798798,1.2034196,156.0
0.15494268,0.8793721,355.0
0.046851512,0.7362439,149.0
0.15045086,1.1721748,291.33334
0.37596068,1.1957636,27.0
0.12644988,0.86461365,348.33334
0.26080656,0.73196286,675.0
0.1384419,0.69472635,175.66667
0.08281705,0.6597739,446.6667
0.15812783,0.95083475,419.0
0.37635207,1.1032174,141.33334
0.15002422,0.93999076,280.6667
0.06686249,0.6573256,487.0
0.27827635,0.8296446,252.66667
0.40492195,0.8732011,218.0
0.09808796,1.142663,273.0
0.36337703,0.83033437,124.333336
0.10227989,0.5218727,355.6667
0.22701876,1.1190914,279.6667
0.14239012,0.60206294,29.0
0.109228,0.9294174,608.0
0.23742354,1.2981162,280.0
0.06215941,0.5275571,327.33334
0.15418002,1.0894245,25.0
0.15980904,1.0376966,642.0
0.0903916,0.74758404,162.66667
0.09946145,0.5959352,391.6667
0.14010102,0.95436734,371.6667
0.19615093,0.64740443,412.33334
0.21568666,0.77673477,247.66667
0.50341713,2.7799492,43.666668
0.14966777,1.3107584,47.666668
0.21088903,0.965883,267.0
0.10335793,0.5736713,293.6667
0.2540842,1.0469007,330.0
0.14597768,0.8899627,360.33334
0.5674452,0.7931468,142.33334
0.27753955,0.96701497,330.6667
0.14956428,0.726452,521.0
0.3230726,1.7438439,133.0
0.2505904,0.7768125,329.6667
0.21094987,0.8045777,275.33334
0.11420357,0.6664205,379.0
0.14352983,0.77988374,431.0
0.19283316,0.75610423,255.33334
0.06435384,0.5554863,358.0
0.19953737,0.6914338,491.0
0.118536934,0.8198597,436.0
0.06551967,0.6735775,408.0
0.13474289,0.69907606,442.33334
0.31023842,1.0663079,344.0
0.20003353,0.13510206,382.33334
0.18514085,1.5378565,483.0
0.21503529,0.787486,140.66667
0.1628556,0.54387975,199.0
0.36827347,0.67896146,376.0
0.34039372,0.7915211,134.66667
0.25018033,1.6731331,145.33334
0.1998171,2.1493309,87.66667
0.112552844,0.65358317,145.0
0.21188256,0.69062084,441.0
0.24237478,1.3090982,134.0
0.11923419,0.8359461,252.0
0.3281599,1.0348701,3602.0
0.18070333,0.70513695,232.66667
0.19928673,0.85673326,393.0
0.109535836,0.7477313,467.6667
0.29913396,1.1185565,187.0
0.15165472,0.8372055,225.66667
0.463677,1.126427,145.66667
0.29644522,1.3637804,266.33334
0.09814513,0.63639235,290.0
0.23827171,1.4354811,502.0
0.22443025,0.789732,87.0
0.17697626,1.013097,225.0
0.31488368,0.8640454,284.0
0.27582604,0.87910855,174.0
0.37575936,1.1888056,189.0
0.20999297,0.69808567,176.33334
0.06280228,0.45305273,530.6667
0.14105028,0.553969,196.66667
0.30662587,1.0044484,674.0
0.14233457,0.8324861,209.66667
0.12026169,1.2577033,312.0
0.1392064,1.3130229,1266.3334
0.26853234,0.7114314,451.0
0.26430377,0.98018694,114.0
0.11467855,0.6612946,350.0
0.08561109,0.72521377,367.0
0.09905715,0.71962327,189.66667
0.28077263,0.79533696,397.6667
0.17783986,0.99739075,265.6667
0.122843966,0.6130184,195.66667
0.2565493,0.5977219,65.0
0.24452935,0.7596731,155.0
0.09134816,0.64132273,244.66667
0.15877049,1.1910036,417.0
0.08515948,1.0917621,1013.0
0.19216345,0.78853476,249.0
0.19216298,1.0555404,275.33334
0.3079769,0.9611093,127.333336
0.19101298,1.341424,196.66667
0.10712735,0.4689815,601.0
0.19606559,0.942232,150.0
0.14249308,0.79755205,310.0
0.1497576,0.69780767,201.66667
0.3645824,0.7663445,691.0
0.08597525,0.5129905,321.0
0.15675911,1.008777,147.0
0.20184319,1.2655506,96.333336
0.10403155,0.65646356,427.0
0.31588942,1.2189001,192.0
0.25153792,1.4154837,500.0
0.33644032,0.5698782,21.666668
0.11873707,0.6435613,186.0
0.17526537,1.7983803,108.333336
0.049871653,0.4588501,511.33334
0.11783002,0.6168641,211.33334
0.1640043,1.4653258,419.33334
0.17628777,0.62330073,330.6667
0.124778025,0.7989563,31.0
0.08869693,0.78148526,472.33334
0.081829116,0.75723135,330.33334
0.23457065,1.060318,154.33334
0.13454787,1.6483406,244.0
0.2516917,0.8651716,252.0
0.11482331,0.64180255,692.0
0.18810052,0.5737344,272.0
0.098949134,0.67782086,403.0
0.1313717,0.7736242,389.0
0.23529577,1.3585905,130.33334
0.112283304,0.69206923,315.33334
0.17726168,0.68732524,420.33334
0.3014066,1.2780429,409.0
0.17464434,1.1143831,317.33334
0.10841237,0.68150663,31.666668
0.123300545,0.8508579,358.0
0.23811254,1.4338602,283.0
0.52997714,1.5914309,150.66667
0.19243625,1.4051688,95.66667
0.08643745,0.68350047,195.66667
0.10814984,0.7820667,27.0
0.16196838,1.0115817,163.33334
0.24725899,1.2447252,418.0
0.17619096,0.7853482,399.6667
0.1489614,0.75553405,455.33334
0.1026914,1.5165747,233.66667
0.10566491,0.64828557,207.0
0.09607719,0.97898865,221.33334
0.37046215,1.3162079,142.33334
0.22808856,1.0589701,243.66667
0.118693195,0.52574074,266.0
0.1941233,1.0912398,182.33334
0.09517442,0.5444374,481.0
0.17760436,0.67971694,475.0
0.1505668,1.0982764,361.6667
0.19253045,0.88697183,320.0
0.095008135,0.85826993,275.33334
0.14085427,0.76335496,154.66667
0.419069,0.8591795,146.0
0.08572262,1.276901,272.6667
0.14709711,0.80897534,390.0
0.16981795,0.76837564,275.33334
