cross_correlation,max_amplitude_difference,p_wave_onset_difference
0.12593529,0.8557083,383.6667
0.21622984,0.61445534,251.0
0.06705415,0.7482873,637.6667
0.1985983,1.5218099,198.66667
0.120579764,1.1875423,195.0
0.26969737,0.9241818,169.0
0.16611776,1.3792288,194.0
0.3709886,1.240431,651.0
0.25491348,1.2195568,429.0
0.21288154,1.3475609,204.0
0.079251796,0.72145,494.6667
0.06852991,0.73126477,516.0
0.12561274,0.9410119,119.66667
0.4207114,0.9681963,222.0
0.24609897,1.4893283,224.0
0.12495607,0.69744337,615.0
0.053698204,0.4642614,140.66667
0.19185868,1.3019447,181.33334
0.13956091,1.0119113,419.33334
0.05930379,0.946413,371.6667
0.03780064,0.71089315,421.6667
0.22613299,0.69863355,20.333334
0.10282539,0.93678254,367.6667
0.22249484,1.0703508,129.0
0.1399864,0.7536489,131.33334
0.25418022,0.78942937,299.0
0.23287782,0.68503827,162.0
0.24059033,1.5219072,82.66667
0.12791288,0.9088344,390.0
0.15890247,0.9486954,417.0
0.17809016,0.7179112,157.33334
0.38752577,1.8983994,175.33334
0.19389538,0.7404493,250.33334
0.1917526,0.944231,215.0
0.14525595,0.90576375,330.33334
0.12372582,1.4182009,480.6667
0.15688851,0.85970426,210.33334
0.20290068,1.3578148,297.0
0.25143564,1.247082,114.66667
0.2525189,1.2818694,173.0
0.27092457,0.78412235,507.0
0.14992374,0.9051933,301.6667
0.16119598,0.8711037,126.0
0.18538037,1.2648392,160.0
0.20289087,1.0536354,572.0
0.18142627,1.0759854,26.333334
0.0673374,0.715742,381.0
0.24397144,0.77173316,246.66667
0.31164998,2.8739781,199.33334
0.13841341,0.94018763,383.0
0.46793923,1.2959322,112.66667
0.14654243,0.78952664,164.0
0.23509833,1.551969,130.0
0.19789514,0.9176408,286.33334
0.07481262,0.781248,325.0
0.14108911,0.76816297,350.0
0.15342855,1.1867,359.6667
0.13233541,0.96328604,101.0
0.24478094,1.1101767,192.0
0.06122689,0.80579466,471.33334
0.11995798,1.099578,294.6667
0.25862002,1.5070251,139.0
0.11973871,1.1072447,204.0
0.089032225,1.1557062,379.0
0.11836346,1.2803615,236.0
0.2409876,1.0839164,136.33334
0.40058059,1.2121165,144.33334
0.15284562,0.93383276,560.0
0.18325053,0.6506435,129.0
0.35045397,0.89545226,136.66667
0.12919272,0.6872561,183.0
0.16858123,0.86288786,587.0
0.17989695,1.0789778,211.0
0.08328351,0.7729079,361.0
0.074446045,0.40167937,535.6667
0.21062157,0.6311259,153.0
0.19647214,0.8147113,361.33334
0.11058408,0.69496816,365.0
0.11547546,0.85834825,476.33334
0.1540906,0.88506573,202.66667
0.316229,0.83829916,166.33334
0.066236004,0.8775081,341.6667
0.105188094,0.6436025,236.66667
0.3665172,0.90105414,229.0
0.110153735,0.9339541,448.33334
0.062813036,0.6592935,354.33334
0.23576222,0.9279012,182.33334
0.20867655,0.9076521,90.333336
0.33802164,1.3491309,248.33334
0.12062459,0.8200766,526.6667
0.23234122,1.1114221,108.0
0.15732032,1.2353144,2403.0
0.15201777,0.8075181,571.0
0.09294202,1.0599844,214.66667
0.105645835,0.7899369,197.0
0.20209895,1.3636627,451.0
0.100452445,0.9146799,678.0
0.32032722,1.3170855,182.0
0.06705889,0.7109596,502.0
0.17154354,0.80554664,255.33334
0.13869709,0.81417775,672.0
0.15321401,0.99403286,25.0
0.30530676,1.2301733,129.0
0.14731088,0.82563585,385.0
0.3099427,1.3685172,192.33334
0.097847395,0.9364187,464.0
0.20916256,1.4801195,171.0
0.14952976,1.089195,97.66667
0.13129988,1.0560325,381.33334
0.24368213,1.2207441,117.66667
0.19237415,0.7329008,378.0
0.28106943,0.9317042,83.66667
0.041952103,0.6040673,507.6667
0.112913996,0.91775435,517.3334
0.102926075,0.8699781,333.6667
0.2243469,0.81748605,173.0
0.16472125,0.71070814,184.33334
0.11356796,0.7647555,422.6667
0.26119086,1.1415008,175.0
0.1597451,1.1178901,174.0
0.28400815,0.9206743,134.33334
0.120567106,0.764254,413.6667
0.046867426,0.772918,280.6667
0.09443691,0.924582,407.6667
0.20615642,0.82680833,235.0
0.08822751,1.0973606,32.0
0.06846651,0.7987932,360.33334
0.10757017,0.6438855,377.33334
