cross_correlation,max_amplitude_difference,p_wave_onset_difference
0.12870614,1.060277,383.6667
0.21311152,0.7322824,251.0
0.06732093,0.90687025,637.6667
0.18519196,1.6026129,196.0
0.12137859,1.495903,195.0
0.2632411,1.1669558,169.0
0.16687167,1.6479964,194.33334
0.37352666,1.4410908,651.0
0.25220782,1.4838513,429.0
0.21205017,1.537427,203.66667
0.08159985,0.8997737,483.6667
0.06689967,0.8778281,516.0
0.12270969,1.1446948,119.66667
0.42493278,1.119622,222.0
0.24075696,1.7195568,224.33334
0.1250143,0.8925823,615.0
0.051776737,0.5713527,143.0
0.19312267,1.5677874,181.33334
0.14034408,1.237801,416.6667
0.059964187,1.144907,371.6667
0.040681012,0.92808163,467.0
0.23068151,0.8607274,24.333334
0.09998175,1.094695,317.6667
0.21838157,1.1688098,128.66667
0.14325039,0.9048028,136.66667
0.25635132,0.9513941,299.0
0.22825825,0.823223,164.66667
0.23550938,1.8089521,82.333336
0.12782645,1.1323695,390.0
0.16200152,1.1843297,416.6667
0.17338324,0.8741287,158.0
0.38474056,2.2634573,175.66667
0.19311348,0.8974911,250.33334
0.18514562,1.1988226,215.0
0.15504098,1.1464753,330.0
0.12455343,1.7444246,486.33334
0.1571728,1.0197163,210.33334
0.19825122,1.6310675,297.0
0.24837646,1.4996421,114.333336
0.25245082,1.5111675,173.33334
0.2759696,0.9354774,507.0
0.14222187,1.0920298,301.33334
0.158988,1.0469236,128.33334
0.18528113,1.525531,160.0
0.20140192,1.2647244,572.0
0.17448537,1.2482584,26.333334
0.07174261,0.8538799,381.0
0.23076573,0.91580576,246.66667
0.31578726,3.49075,199.66667
0.14261279,1.123163,383.0
0.47498703,1.5645355,113.0
0.14496832,0.920957,164.0
0.23846637,1.9671459,129.66667
0.19641444,1.1552882,286.33334
0.07947951,1.0343466,323.0
0.14661348,0.95917356,350.0
0.1499042,1.3020208,359.6667
0.12875883,1.1384372,100.333336
0.2418837,1.3462515,192.0
0.062711276,1.0146444,471.33334
0.11812666,1.3715124,294.6667
0.24937484,1.759403,139.0
0.12013414,1.3103821,204.33334
0.088967524,1.3889197,381.6667
0.121905684,1.5283823,236.0
0.23578487,1.3020208,136.0
0.40878654,1.5006274,144.0
0.15380688,1.1403854,560.0
0.17902938,0.77366626,179.66667
0.3396858,1.0026162,136.33334
0.13077387,0.87375784,178.33334
0.16747074,1.0764737,587.0
0.1766698,1.2706501,211.0
0.08398001,0.9685211,321.0
0.07474838,0.48981604,548.6667
0.21171784,0.7639468,156.0
0.19078653,0.962254,361.33334
0.10812279,0.8025148,365.0
0.11696634,0.8704735,487.33334
0.15207848,1.0563812,202.66667
0.31146652,0.996624,166.33334
0.06576467,1.0344957,341.6667
0.10164588,0.7912402,236.66667
0.37136996,1.0461535,229.0
0.109329134,1.1805886,448.33334
0.061023638,0.8054515,359.6667
0.23503989,1.1819829,183.0
0.20774499,1.1304982,90.333336
0.33586022,1.6632876,248.66667
0.12239985,1.0383482,457.33334
0.23580067,1.3334756,108.66667
0.14449863,1.580138,2403.0
0.15338132,0.97848487,571.0
0.0909093,1.3640937,252.66667
0.10294726,0.9447992,197.0
0.19691959,1.5231923,451.0
0.096671104,1.0493052,678.0
0.3136723,1.5729461,181.66667
0.06774802,0.8686595,472.33334
0.17184035,1.0180093,255.33334
0.14137621,0.95936716,672.0
0.15326595,1.195509,25.0
0.30265057,1.4144186,129.0
0.13954574,0.9901442,382.6667
0.30968773,1.6947811,192.33334
0.09751493,1.1461401,464.0
0.2203139,1.7954271,171.0
0.15034473,1.3042858,97.66667
0.12737533,1.249996,381.6667
0.2440702,1.4410427,118.0
0.19110417,0.9037785,422.6667
0.28014204,1.1513819,83.333336
0.04481448,0.7150828,507.6667
0.1116077,1.1432893,517.3334
0.105211735,1.1184795,333.6667
0.22475624,0.981159,173.0
0.16328472,0.8726139,184.33334
0.11550258,0.9518198,425.33334
0.25695693,1.3700304,175.0
0.16331246,1.405957,181.33334
0.28780365,1.1473277,131.33334
0.11625739,0.9266221,410.6667
0.05319526,0.90473956,280.33334
0.09314032,1.1141002,463.0
0.21677881,1.0582342,235.33334
