cross_correlation,max_amplitude_difference,p_wave_onset_difference
0.11773437,0.4182791,377.0
0.21172951,0.33972156,250.66667
0.073426515,0.29426843,636.0
0.2191312,0.57446975,198.33334
0.13227686,0.42860532,197.0
0.2532602,0.37812456,171.66667
0.16634776,0.41179204,197.33334
0.37946844,0.65142745,651.0
0.19585049,0.33696422,784.3334
0.23903432,0.40610337,200.0
0.0814476,0.27074432,497.0
0.051292084,0.22742395,495.0
0.11736742,0.27354833,130.33334
0.4249376,0.3591157,218.0
0.23802745,0.85936165,220.0
0.11899121,0.23585805,615.0
0.05473114,0.31659448,143.33334
0.21805167,0.45913598,181.33334
0.14768675,0.41963392,285.33334
0.04165056,0.24855918,451.6667
0.042605724,0.29571953,462.0
0.18979302,0.3867645,20.666668
0.09767368,0.28481242,342.0
0.20459001,0.4195181,131.33334
0.13349771,0.17314509,126.333336
0.29497615,0.44705027,293.33334
0.21549563,0.27324438,165.0
0.23696683,0.46058366,79.333336
0.13066006,0.21459973,264.33334
0.14939444,0.39370656,419.0
0.18514866,0.3390501,160.0
0.46057808,0.7959293,178.33334
0.16478276,0.32218805,266.0
0.21975994,0.42751008,218.33334
0.18922858,0.70411205,449.0
0.1378923,0.47126648,482.6667
0.15373433,0.2978979,205.0
0.16769724,0.32869786,300.0
0.2511533,0.5346991,111.66667
0.24710706,0.36332318,176.0
0.22964749,0.31621414,507.0
0.19688344,0.3985568,293.0
0.14701796,0.35299557,128.33334
0.21764927,0.4319448,155.33334
0.17874973,0.35417223,572.0
0.19806223,0.4896601,27.333334
0.08996632,0.333696,378.0
0.25578725,0.40694654,241.66667
0.2787592,0.73437685,200.33334
0.12716249,0.35304374,377.6667
0.4446289,0.38857096,112.0
0.15404493,0.36245316,166.33334
0.19715968,0.34390268,126.66667
0.16556528,0.3428211,276.0
0.06999197,0.2639315,325.6667
0.17530815,0.37401304,344.6667
0.13729447,0.4104497,362.0
0.13252085,0.4419672,97.66667
0.22638008,0.57692075,191.0
0.05642286,0.2536988,454.6667
0.11046122,0.38467607,278.6667
0.25511557,0.56642914,141.33334
0.11656024,0.38617906,200.66667
0.09704309,0.47625527,373.33334
0.14267056,0.455172,232.66667
0.23869675,0.33957517,133.0
0.3580324,0.5020853,140.66667
0.16014452,0.3221196,560.0
0.181236,0.3641004,73.0
0.36584908,0.3091977,136.0
0.118928865,0.28135657,181.0
0.17233631,0.3362307,587.0
0.17695868,0.35375458,207.66667
0.08629009,0.38363096,331.6667
0.071237296,0.2293741,508.33334
0.20112787,0.27383316,156.33334
0.18892795,0.27658528,363.33334
0.12153743,0.35589015,361.33334
0.1192645,0.38845825,465.6667
0.16087028,0.40071893,198.0
0.28274953,0.24808407,161.0
0.07519615,0.47027552,357.0
0.091340184,0.29224247,247.0
0.3145563,0.31870586,233.33334
0.08322382,0.37056217,448.33334
0.06380587,0.20616865,86.0
0.2061539,0.41622767,180.0
0.16028008,0.34503943,65.0
0.34165582,0.35034403,245.0
0.11396527,0.29827112,447.0
0.19202483,0.32831883,113.0
0.14947854,0.2395795,183.0
0.16457675,0.2901963,571.0
0.10563537,0.3184986,214.33334
0.10601038,0.3542858,202.33334
0.21095479,0.48232836,456.0
0.11062452,0.6409689,678.0
0.32114726,0.47123188,178.0
0.057706058,0.44899142,480.33334
0.16087389,0.5368887,175.66667
0.13904765,0.3449257,672.0
0.15756571,0.72736263,22.0
0.2875833,0.40557635,129.33334
0.1536929,0.27947056,380.0
0.24757239,0.32155523,192.66667
0.08563492,0.27659434,467.0
0.2330703,0.37208638,169.0
0.14899509,0.4515766,95.333336
0.12214495,0.400613,383.6667
0.23595896,0.34086204,112.333336
0.18298797,0.27124843,356.6667
0.27591288,0.32896927,81.0
0.03605681,0.19972804,577.3334
0.11721608,0.27343547,468.6667
0.081640884,0.3465594,304.0
0.2557853,0.35118255,168.33334
0.1633171,0.3312927,186.66667
0.103456914,0.30579168,398.0
0.25796002,0.47913712,177.0
0.14249726,0.5540043,176.66667
0.3002025,0.40904117,136.33334
0.0919932,0.21084216,474.33334
0.046726473,0.23528044,108.0
0.097942136,0.38942623,423.0
0.18299219,0.3067827,237.66667
0.082232825,0.28394732,374.0
0.062577486,0.2496482,362.6667
0.08075839,0.26927617,513.0
0.12675089,0.19328253,237.33334
0.1024013,0.26859623,434.6667
0.13351825,0.31145164,383.0
0.07431503,0.27763557,375.0
0.102697074,0.23596871,448.6667
0.3215585,0.32207668,462.0
0.13706517,0.47300524,441.6667
0.30480725,0.2756202,201.33334
0.114199154,0.22048818,407.0
0.20292804,0.34719062,697.0
0.10742897,0.31346005,549.0
0.109681785,0.35419285,424.6667
0.06935035,0.35554135,450.6667
0.13209525,0.3291266,137.66667
0.16355704,0.42151174,242.33334
0.28115472,0.387567,230.0
0.110497534,0.3409682,27.666668
0.11027402,0.2716737,645.0
0.17066269,0.5626423,24.0
0.27838516,0.33280933,157.33334
0.1201952,0.3069559,339.0
0.19836867,0.5143047,292.33334
0.19007175,0.3949421,416.0
0.16433959,0.38404378,197.0
0.26075396,0.4620614,173.66667
0.31190658,0.43861234,93.333336
0.13136446,0.36348566,149.66667
0.08481617,0.21229473,313.0
0.29222426,0.39263785,375.33334
0.27886736,0.30578706,122.66667
0.14717413,0.4047421,162.33334
0.121664725,0.3521886,368.33334
0.21544312,0.35838506,128.33334
0.22859113,0.33003575,247.66667
0.25120854,0.4613855,617.0
0.17973444,0.46031755,260.33334
0.29494852,0.31972727,373.33334
0.06359959,0.26140082,449.33334
0.23957232,0.4046422,192.33334
0.32891834,0.45612907,155.33334
0.31550342,0.3380167,140.0
0.23900849,0.38733566,52.0
0.177167,0.28904852,1175.0
0.26879686,0.5718667,92.333336
0.41989967,0.42440793,123.333336
0.15250766,0.26759732,34.333336
0.0703879,0.43827233,470.33334
0.06270165,0.29234523,535.3334
0.16873173,0.33317858,334.6667
0.08310008,0.2899382,352.0
0.06033213,0.3358752,195.66667
0.09782079,0.3374552,555.3334
0.19790916,0.37164998,211.33334
0.221308,0.34513038,128.0
0.10577391,0.44654197,236.0
0.14285249,0.37458262,354.33334
0.21368685,0.5030724,155.66667
0.079125434,0.25908515,239.0
0.23271942,0.32204705,400.33334
0.20633745,0.36737114,152.66667
0.18772173,0.46974707,255.33334
0.071937755,0.23469496,391.33334
0.19245082,0.45069933,220.66667
0.1370426,0.24094254,452.0
0.13244338,0.5669091,321.33334
0.23712723,0.49244624,231.33334
0.26334783,0.46816418,205.0
0.33460912,0.45850453,114.66667
0.08947836,0.37237617,597.0
0.25859475,0.4736583,80.0
0.32490242,0.3543797,495.0
0.31070256,0.3405269,138.33334
0.12336044,0.36037576,367.33334
0.14378473,0.45493144,422.0
0.12105527,0.290086,330.0
0.13060167,0.19860855,110.0
0.15287144,0.36969244,334.0
0.12726036,0.2941234,405.6667
0.12838292,0.30989605,358.6667
0.06197162,0.43696278,153.33334
0.07116301,0.21260563,472.0
0.1492576,0.731713,31.0
0.1977855,0.5310994,389.0
0.10456604,0.47501156,355.0
0.32462844,0.3397934,390.0
0.19727409,0.35417327,187.0
0.23795894,0.4055465,608.0
0.090559974,0.23213014,251.0
0.18885414,0.54945457,107.0
0.122198254,0.23534837,409.0
0.044219047,0.1826397,260.0
0.24981587,0.5055166,81.0
0.2448897,0.3893959,336.6667
0.26137835,0.32490203,287.0
0.23179238,0.4670826,481.0
0.40175962,0.5053764,112.333336
0.22721677,0.3559831,341.33334
0.08449401,0.24455887,383.0
0.40477228,0.34618625,414.33334
0.16114157,0.3778263,228.33334
0.14090008,0.3237238,388.0
0.13545021,0.37864488,441.0
0.18168138,0.3834862,254.33334
0.22082637,0.27841994,162.0
0.21573427,0.2520609,358.6667
0.36315855,0.468462,77.66667
0.3092004,0.4281929,132.66667
0.089529656,0.30442166,338.0
0.17757294,0.45990092,405.0
0.11955528,0.3744863,316.0
0.13935447,0.4415902,347.0
0.15816402,0.31860018,278.0
0.08062344,0.30190516,350.6667
0.24773324,0.6839986,27.0
0.30159146,0.4551097,198.66667
0.098568134,0.29007262,410.33334
0.3913576,0.3805903,393.33334
0.12706578,0.3641318,384.0
0.27489683,0.37145352,144.33334
0.157408,0.45944446,368.0
0.11043613,0.33238715,225.66667
0.27648163,0.28619045,695.0
0.27844104,0.34594595,77.0
0.519891,0.56918305,153.66667
0.2589298,0.32215372,664.0
0.2126302,0.29676586,246.66667
0.18574218,0.31974852,264.6667
0.21869898,0.37375936,148.33334
0.16337363,0.36528587,237.33334
0.21573302,0.2534066,139.0
0.06707521,0.45033514,295.6667
0.10908624,0.2432156,23.666668
0.086407766,0.31569263,334.33334
0.15537153,0.36674532,345.0
0.17035906,0.42645514,200.0
0.113393806,0.24566683,137.0
0.22655404,0.3762262,157.0
0.11982995,0.45509148,133.33334
0.11379093,0.3412642,223.66667
0.08700289,0.30275077,412.6667
0.17653677,0.41381353,337.0
0.18517452,0.43501258,191.66667
0.12758468,0.2834548,254.33334
0.17936932,0.32102132,118.0
0.113605484,0.4476212,174.0
0.14129719,0.86436814,19.666668
0.27465492,0.30053028,316.6667
0.105424866,0.3466953,210.33334
