cross_correlation,max_amplitude_difference,p_wave_onset_difference
0.12326165,1.0078298,393.0
0.22169034,1.0205592,251.0
0.07387684,1.0778749,636.0
0.21434668,1.3758329,198.66667
0.14163241,1.274207,197.33334
0.2192781,1.0014986,169.33334
0.16622871,1.2505975,197.66667
0.3954746,1.6909113,651.0
0.19466883,1.0859641,426.6667
0.23880228,1.4959668,198.66667
0.095209256,0.92295927,497.33334
0.07050994,0.7534141,504.6667
0.12188378,0.9403364,127.66667
0.4528161,1.1870452,218.33334
0.20530152,1.266898,221.33334
0.1082385,0.9607164,615.0
0.064081244,1.2990059,143.33334
0.21286325,1.6172676,178.33334
0.13543175,1.2333109,283.0
0.06309386,0.8939446,393.33334
0.06428683,1.2037048,467.33334
0.2068646,1.0681415,22.0
0.105420284,1.1912082,368.33334
0.22565472,1.2076658,131.66667
0.16577047,0.71131027,135.0
0.264337,1.3066627,295.33334
0.24972896,0.97764516,169.33334
0.23890954,1.4042292,79.0
0.14524591,0.9032333,264.0
0.16486701,1.2028729,418.6667
0.18539993,0.8969683,160.66667
0.44228148,1.4836295,172.66667
0.1873529,1.1701105,266.0
0.21631595,1.054517,218.0
0.18493828,1.09007,332.6667
0.14210527,1.4579735,485.33334
0.14218992,1.0219572,234.33334
0.18400872,1.0634202,294.33334
0.25595605,1.7711796,114.333336
0.24409227,1.2364609,170.33334
0.26009303,0.9688797,507.0
0.14404015,0.987096,292.6667
0.14073658,1.1726916,130.33334
0.19788015,0.96225023,155.0
0.20242584,1.2984313,572.0
0.182909,1.3871622,29.0
0.0871938,0.93341583,381.0
0.23717742,1.155636,244.0
0.2705102,2.113872,200.66667
0.115650944,0.9832295,388.33334
0.4715224,1.1154807,112.333336
0.14932004,1.0771213,165.33334
0.20994174,1.3993034,129.66667
0.18216424,1.205519,278.6667
0.07754314,1.0899256,320.33334
0.16759166,1.0139095,344.6667
0.1449437,1.3178072,362.0
0.121128425,1.2798471,234.33334
0.20862684,1.3726854,192.0
0.06552569,1.0896645,460.0
0.10589443,1.3459389,281.33334
0.26438195,1.8002322,142.33334
0.1286007,1.2844846,201.66667
0.082738474,1.1447337,384.6667
0.12349862,1.1693414,237.33334
0.22922194,1.0325828,131.33334
0.37869877,1.6827943,140.33334
0.17495343,0.9963335,560.0
0.1788289,0.9745325,73.66667
0.38366017,1.0017734,138.66667
0.13684198,1.0894575,189.33334
0.17788593,1.178613,587.0
0.16195136,0.94063306,208.33334
0.09378824,1.0810845,337.33334
0.08554276,0.9523947,543.3334
0.22810732,1.0396279,155.66667
0.19116828,0.9701891,361.33334
0.12217244,1.2040194,359.6667
0.14316195,1.329993,470.6667
0.13889319,1.0292242,199.0
0.28736293,0.9000015,161.33334
0.08513646,1.266942,341.0
0.09781142,0.9935798,250.0
0.36371017,1.0601804,233.33334
0.08482292,1.1156213,469.33334
0.061844103,0.8281238,365.0
0.22055303,1.3627915,179.33334
0.16530173,1.1927018,86.0
0.3315275,0.97030014,245.66667
0.09989157,1.22401,454.6667
0.20356628,1.2967718,124.66667
0.18788086,1.1402197,177.66667
0.16659346,1.0382197,571.0
0.09715059,1.1745423,225.66667
0.11152762,0.99677575,201.66667
0.20666856,1.8255618,456.33334
0.09496953,0.9490432,678.0
0.3173161,1.2911162,178.33334
0.07212123,1.3150481,444.0
0.17890291,1.0933665,245.33334
0.14724953,1.0183605,672.0
0.1425924,1.6060323,20.666668
0.2871142,1.1857891,129.0
0.14553754,0.92716825,390.33334
0.28084153,1.2301549,192.33334
0.10513621,1.2015798,467.0
0.26851198,0.87687755,174.33334
0.11205679,1.4214337,165.33334
0.08677127,1.2016257,379.0
0.23738566,1.1433606,113.66667
0.19698882,1.0525984,403.6667
0.29710728,1.0405229,81.333336
0.05209525,0.8956835,574.3334
0.10311901,1.0630438,581.0
0.082969435,1.1263766,323.0
0.24463809,1.1557782,168.0
0.17437482,1.1104059,200.66667
0.119786486,0.9594716,385.0
0.23670855,1.4144759,177.0
0.15594578,1.8784231,181.33334
0.2813884,1.0760595,135.0
0.12241509,0.878227,280.0
0.055639148,1.2123595,112.66667
0.09798473,1.3243272,421.6667
0.16212657,0.7636335,238.0
0.08817278,1.1215618,32.0
0.075005695,1.0587685,352.33334
0.10554668,1.1114916,350.6667
0.13101527,0.80234873,228.66667
0.097154975,0.76910925,476.6667
0.12276873,1.1228265,380.33334
0.064978346,0.68246424,401.6667
0.10599995,1.1208947,444.0
0.34142035,1.0178334,462.0
0.13325018,1.3461118,438.33334
0.33393893,1.0067585,201.66667
0.11390489,0.9204403,409.6667
0.18457747,0.96574324,697.0
0.10479691,0.92091316,549.0
0.11402653,1.079244,427.6667
0.08282879,1.1275382,480.33334
0.13404948,0.90983284,194.66667
0.16081634,1.2898307,253.66667
0.25775754,1.1298345,230.0
0.12452975,0.9936814,139.33334
0.115195476,1.0479975,645.0
0.14286827,1.6302443,24.0
0.27545327,0.9685876,157.0
0.122478716,1.1810952,339.6667
0.1748358,1.1722894,292.33334
0.1923748,1.236843,426.33334
0.1983162,0.9039433,215.33334
0.28054976,1.3323196,173.66667
0.2975012,1.0639477,93.66667
0.108525306,0.8235465,148.66667
0.11298024,0.87336004,247.66667
0.23889741,0.94446945,375.33334
0.2641538,1.1182022,53.666668
0.15338664,1.3087351,161.66667
0.131316,1.1049322,369.33334
0.21232836,1.1700037,142.33334
0.22247508,0.95302653,247.66667
0.22669558,1.1695117,617.0
0.15697417,1.2756287,258.6667
0.29709324,1.0086986,379.0
0.060631808,0.9505316,449.6667
0.21650228,1.2930686,192.33334
0.33739644,1.222485,115.333336
0.29954082,1.0745623,137.66667
0.23502049,1.2584662,49.666668
0.3191796,1.1781764,209.33334
0.2683612,1.9365797,92.0
0.39339912,1.2663678,120.0
0.14501357,1.2833574,32.333336
0.069932334,1.4533567,470.33334
0.07499478,0.92666435,559.6667
0.18442744,1.01025,330.0
0.08131724,0.76815385,357.6667
0.08375441,1.0970371,190.66667
0.09413883,1.2128817,587.6667
0.17966011,1.0873401,211.33334
0.18374568,1.2452149,18.0
0.09209406,1.2155222,235.66667
0.12536894,0.95985556,354.6667
0.19215743,1.1473603,159.33334
0.09635182,1.0771308,239.0
0.22416274,0.99101543,396.6667
0.18078503,1.0573032,155.66667
0.20290327,1.3896097,255.66667
0.0786367,0.9209878,378.33334
0.17907873,1.3940777,221.0
0.16429096,1.0085092,452.0
0.13554686,1.6883478,323.6667
0.23155504,1.561459,232.66667
0.28117657,1.4506428,205.0
0.31572953,1.4309001,116.0
0.10276672,1.1743816,597.0
0.24922812,1.4279261,81.0
0.28849697,0.932704,495.0
0.32516432,1.1021495,138.33334
0.11555379,1.0132146,367.33334
0.12153441,1.385857,470.0
0.13553897,1.1029527,333.6667
0.15561803,1.1535072,109.333336
0.13681118,1.2376039,332.0
0.111730814,0.9755241,408.6667
0.13241327,1.0690503,396.0
0.06287192,1.031629,286.33334
0.075687304,0.9701904,448.0
0.13643253,1.6269591,154.33334
0.1845561,1.3821828,437.0
0.09107381,1.137024,357.6667
0.28603697,1.0193542,390.0
0.20989507,1.5956042,189.33334
0.22222397,1.2844466,608.0
0.115382046,0.9268378,231.66667
0.21547127,1.5321378,107.0
0.10578462,1.0916638,462.33334
0.06461285,0.6493654,297.33334
0.23699296,1.4592757,81.0
0.18699992,1.2777991,339.0
0.1985393,0.86417115,287.0
0.2162653,1.2831401,481.0
0.3701594,1.4672697,112.333336
0.20401506,1.0501661,336.0
0.101108775,1.2186173,370.0
0.40891442,1.1748691,409.33334
0.15620956,1.1647887,233.66667
0.14363533,1.0764719,425.6667
0.15075253,1.1280404,441.0
0.18003291,1.1502575,251.66667
0.27317196,1.431736,154.0
0.22754332,0.8225689,359.0
0.38867354,1.55867,77.66667
0.30306274,1.3648165,132.66667
0.08938712,0.99125934,338.0
0.1942892,1.3078185,405.0
0.11885836,1.0918607,350.6667
0.13877814,1.1325198,347.6667
0.16934519,1.0041889,273.0
0.08296542,1.0257304,347.0
0.1831429,1.4654224,28.666668
0.29771832,1.5225551,198.33334
0.09949517,0.98144066,421.0
0.39879143,1.3310115,393.33334
0.12543136,1.0473871,387.0
0.23935834,0.983288,146.0
0.1479572,1.1683881,371.0
0.12309879,1.137279,224.0
0.28374887,0.9396744,695.0
0.25737768,0.9301053,76.0
0.52250373,1.7851071,153.66667
0.25154507,1.0301521,664.0
0.21508509,1.0367093,252.0
0.17134565,1.0437198,265.0
0.20825486,1.1344879,154.0
0.15713148,1.1106128,242.33334
0.18795827,0.78217477,139.0
0.07908587,1.3287225,166.0
0.107381165,1.1981329,113.66667
0.1086981,1.2431045,332.0
0.13375717,1.5127982,344.6667
0.14941603,1.3635452,198.33334
0.11360735,0.621272,184.66667
0.19650277,0.99102944,114.66667
0.1425014,1.3191584,131.0
0.12614062,1.1121253,229.0
0.087240085,1.1045202,415.0
0.1681517,1.3455169,335.33334
0.19388232,1.4719591,189.0
0.12167381,1.0984628,254.66667
0.16248976,0.9695306,123.0
0.106402755,1.1119189,189.33334
0.13240424,1.7074684,20.333334
0.2718092,1.004543,307.6667
0.10729608,1.0735421,206.33334
0.08298381,1.0569152,360.0
0.15082449,1.1669922,386.6667
0.28183544,1.3034022,152.66667
0.2518142,1.0213722,125.333336
0.10407594,1.3365333,331.0
0.24312183,1.5421147,242.0
0.15168872,0.9575027,198.66667
0.23886365,1.1110535,432.33334
0.08479032,1.0839704,270.33334
0.06576256,1.0874088,142.66667
0.15469043,1.0764625,321.33334
0.31578535,1.0770712,260.33334
0.08873011,1.2048061,390.33334
0.054920904,1.145702,382.6667
0.16500972,0.7165577,288.33334
0.09128427,1.218787,242.33334
0.28922597,1.3032607,157.66667
0.0772786,1.6967125,60.333336
0.105247766,1.0075969,134.33334
0.14338653,0.84936666,385.33334
0.18853012,1.3493345,134.66667
0.12651819,1.4363855,346.33334
0.18546514,1.0524591,195.0
0.098501824,0.9204205,594.0
0.1597114,1.1289034,395.0
0.17323461,1.1105647,201.0
0.1207335,1.0886524,323.33334
0.1365386,1.0777998,450.0
0.15866713,1.096025,332.0
0.17863564,1.0566267,134.66667
0.28135613,1.57902,492.0
0.22935659,1.2166457,145.33334
0.108704805,1.1574306,209.33334
0.09001767,0.89313525,306.6667
0.21558146,1.2651831,273.33334
0.13209389,1.0855978,259.6667
0.25718668,1.2349427,432.0
0.1561878,1.1089513,187.33334
0.06318264,0.9921853,433.0
0.06145048,0.64264816,265.6667
0.39282617,1.3766494,231.66667
0.11806115,1.441204,233.33334
0.21927658,1.5604129,207.33334
0.1491849,1.0888236,441.0
0.118249565,1.0168619,371.33334
0.10868495,1.118113,309.33334
0.31637666,1.3748198,111.0
0.2634227,1.218099,153.0
0.18989334,1.2489331,279.0
0.20286071,1.2837747,404.0
0.19968414,1.1194706,230.33334
0.14800523,1.1830165,213.66667
0.22093317,1.2917036,184.33334
0.14355594,1.0857303,274.0
0.17012736,1.0725332,200.33334
0.21411476,1.1339467,268.0
0.083856285,0.9329738,299.0
0.24719179,1.3229275,232.0
0.12715705,1.0690756,314.6667
0.32954118,1.1685534,211.66667
0.21299261,1.2619494,137.66667
0.26763242,1.3018056,91.0
0.18251035,1.1220359,589.0
0.3660936,0.96634763,117.0
0.110442035,0.8476434,351.0
0.21624026,1.1295675,153.33334
0.21025786,1.2880826,277.0
0.11044882,1.4621805,165.33334
0.19561103,1.0925412,1253.3334
0.118576184,1.5159734,23.333334
0.113661185,1.0174669,319.0
0.4088931,0.91537523,159.66667
0.08213853,0.94329584,219.33334
0.24462748,1.4926646,240.0
0.20962033,1.3906463,212.33334
0.14670493,1.326366,378.6667
0.2555172,1.2038134,153.0
0.16163333,1.1307688,354.6667
0.0730405,1.297473,143.0
0.1921768,1.6723249,293.6667
0.32324028,1.1705837,24.0
0.118842945,1.0767212,372.6667
0.28725678,1.1267428,675.0
0.1365341,1.1899014,178.66667
0.086883664,1.1538948,406.33334
0.12616532,1.132695,426.33334
0.39480138,1.3996718,144.0
0.1467707,1.4130652,281.0
0.083855085,0.8715857,239.0
0.28012425,1.2158498,252.66667
0.34194276,1.0497876,220.0
0.09508537,1.2265718,269.6667
0.29464185,0.88339233,127.333336
0.1368595,1.1586457,364.0
0.20577237,1.56678,275.0
0.13612208,1.0710533,24.333334
0.09384219,1.1609462,665.6667
0.21402667,1.2014536,281.6667
0.06929119,0.93895453,287.6667
0.13728645,1.3916382,27.666668
0.17538375,1.2326403,642.0
0.08387317,1.1127162,157.33334
0.11895224,1.3152483,380.6667
0.14797346,1.1740837,356.6667
0.17044413,1.0741998,413.0
0.17966166,1.3159251,251.0
0.5589056,1.7153149,45.666668
0.09168704,2.3008723,49.333336
0.19977789,1.211885,258.6667
0.11920802,1.0681043,320.0
0.2266833,1.2775704,331.0
0.15491502,0.9482988,350.0
0.59218776,1.1624324,145.33334
0.23465365,1.3817981,331.0
0.14009784,1.2005751,521.0
