cross_correlation,max_amplitude_difference,p_wave_onset_difference
0.119915746,0.56945866,374.33334
0.21817307,0.48894024,251.0
0.07573618,0.46550173,636.0
0.2344608,0.9039769,198.33334
0.14063218,0.6921456,197.0
0.25098538,0.55615366,171.66667
0.16807127,0.636116,197.66667
0.39253625,0.87449205,651.0
0.1971591,0.4815991,427.0
0.25557163,0.70507896,200.0
0.08393435,0.44838881,497.0
0.051103007,0.32613435,495.0
0.12569408,0.42450327,130.33334
0.44454068,0.5623502,218.33334
0.21435854,0.82194436,220.0
0.1246767,0.4217978,615.0
0.049508236,0.5024645,143.0
0.21982828,0.67955804,181.33334
0.14775592,0.6430638,285.6667
0.046913333,0.42337114,392.6667
0.048283905,0.5091408,467.33334
0.20334622,0.5034838,21.0
0.101564646,0.507679,355.33334
0.22514758,0.6350924,131.66667
0.13852984,0.3015445,123.66667
0.28362083,0.66946167,293.0
0.23544326,0.4491056,165.0
0.24179426,0.6723032,79.0
0.13720569,0.37765774,263.6667
0.15090552,0.580533,418.6667
0.18395936,0.468379,160.0
0.47390112,0.9662282,178.33334
0.1782075,0.5220028,266.0
0.22184023,0.59593123,218.33334
0.17030132,0.7015066,409.6667
0.1462572,0.74837416,483.0
0.15210763,0.482494,207.0
0.17060028,0.50550526,297.33334
0.2511235,0.78917015,111.66667
0.25886577,0.57011783,170.66667
0.23963076,0.46006984,507.0
0.191317,0.61836684,292.6667
0.14995047,0.5717335,131.0
0.21034306,0.5815501,155.33334
0.20173144,0.5806335,572.0
0.20023845,0.7147016,30.0
0.085605785,0.47445065,378.0
0.26421258,0.61629057,244.0
0.28019312,1.083809,200.66667
0.13018158,0.52025485,380.6667
0.4603537,0.5469002,112.0
0.14958918,0.5309597,167.33334
0.20441902,0.64086354,127.0
0.17036371,0.5345544,276.0
0.0736887,0.44189847,325.6667
0.16868655,0.50432336,344.6667
0.14248912,0.6064072,362.0
0.13452646,0.62558955,97.333336
0.23065716,0.79891795,191.33334
0.05956378,0.45589292,454.6667
0.11010122,0.58443904,276.0
0.26711452,0.8878168,140.66667
0.118697286,0.5545317,200.66667
0.09375104,0.6532792,384.6667
0.13453606,0.672347,236.0
0.24198985,0.5340888,132.66667
0.38363034,0.77762526,140.0
0.16395749,0.47297344,560.0
0.18579367,0.5048866,72.66667
0.39409837,0.52065104,138.66667
0.12531477,0.4631415,181.0
0.16892132,0.4925978,587.0
0.17791276,0.4876768,208.0
0.09116207,0.5561328,331.6667
0.080495164,0.39868844,538.0
0.2071722,0.41953182,156.33334
0.19134146,0.434265,363.33334
0.12489276,0.56672025,361.6667
0.12894675,0.61965334,468.33334
0.1553456,0.56382906,198.0
0.29682177,0.39286312,161.0
0.07611796,0.7080488,359.33334
0.0995224,0.5107423,241.66667
0.3361888,0.51342505,233.33334
0.08461841,0.5528028,446.0
0.052171834,0.2945381,364.6667
0.21627071,0.6265089,180.33334
0.16866343,0.55064297,87.0
0.34059426,0.5177121,245.0
0.10143468,0.48064762,455.0
0.20169166,0.5582249,127.0
0.19497499,0.55542636,183.0
0.16956827,0.45467958,571.0
0.10405722,0.47106636,214.33334
0.11109041,0.5317969,202.33334
0.20653358,0.71765655,456.33334
0.10548438,0.5300211,678.0
0.31935427,0.6602225,177.0
0.065227255,0.6447288,480.6667
0.17088279,0.83091205,175.66667
0.14287814,0.5062593,672.0
0.15004477,0.9761895,20.666668
0.29825264,0.6520642,127.0
0.15426353,0.43181822,380.0
0.26062107,0.4691481,192.66667
0.09264736,0.4580078,466.6667
0.23792008,0.4783916,173.33334
0.14228648,0.7098745,97.333336
0.1102128,0.5871889,383.6667
0.23984538,0.5212233,112.66667
0.19122618,0.4619667,356.6667
0.29096657,0.49565113,81.0
0.04039135,0.33540887,579.3334
0.113615654,0.45770928,468.33334
0.08247654,0.5391976,309.0
0.24650845,0.51212454,165.66667
0.1679539,0.49955052,190.33334
0.11139996,0.4297694,398.33334
0.2604341,0.67594326,177.0
0.15717459,0.9180721,177.0
0.30171812,0.58158445,136.0
0.10770565,0.3494341,456.0
0.05528184,0.6168543,279.6667
0.10031842,0.5895066,423.33334
0.19267021,0.44618154,237.66667
0.08493149,0.5039326,363.0
0.066216245,0.42796248,352.0
0.09634462,0.4616859,350.6667
0.13270882,0.29494965,234.66667
0.09714824,0.49433216,482.6667
0.13139065,0.5106535,380.6667
0.075901285,0.3722429,375.33334
0.109747306,0.4536426,443.33334
0.3437296,0.5203208,462.0
0.13922954,0.7099442,441.33334
0.31608778,0.40845248,201.33334
