cross_correlation,max_amplitude_difference,p_wave_onset_difference
0.17624305,0.58862674,16.0
0.20608342,0.15381126,254.33334
0.066942416,0.13571298,636.0
0.15967081,0.1990022,198.66667
0.13181148,0.2071365,197.0
0.25707388,0.17015354,172.0
0.15013653,0.17205536,197.66667
0.36522147,0.31408447,1644.0
0.19713525,0.1851592,784.3334
0.20112304,0.1300118,214.33334
0.07622864,0.121927045,497.0
0.050544612,0.12892391,495.0
0.114524186,0.13066676,133.66667
0.39534348,0.16995978,218.0
0.24467298,0.23754422,221.0
0.10061173,0.13378552,615.0
0.06195315,0.1558432,41.666668
0.19558439,0.22217247,181.33334
0.13924848,0.19562964,419.0
0.062465742,0.32398927,534.6667
0.030314948,0.10576603,445.33334
0.14166811,0.045892727,21.333334
0.06471889,0.04525576,642.3334
0.18094389,0.21997266,131.0
0.13138308,0.102826945,131.66667
0.3006277,0.17811534,293.33334
0.14832577,0.08126737,162.33334
0.22161731,0.24921143,79.333336
0.12425558,0.060100496,395.0
0.14611828,0.18779683,419.33334
0.18412271,0.17244545,160.33334
0.40770215,0.44885144,177.66667
0.12699969,0.07727486,266.33334
0.19315219,0.21576867,218.33334
0.22046465,0.74756116,448.6667
0.11471461,0.19576898,482.6667
0.13022527,0.08131404,208.33334
0.158703,0.15438315,306.0
0.23952995,0.2644551,111.66667
0.22366714,0.15787864,192.33334
0.21753076,0.14249012,507.0
0.109516345,0.11122808,293.33334
0.12999865,0.14113337,131.0
0.20623145,0.2344949,155.33334
0.14885788,0.07356838,572.0
0.21084432,0.2626302,29.333334
0.095192455,0.19228023,382.0
0.20552716,0.14448015,241.33334
0.2609826,0.36941695,197.33334
0.121153206,0.17298138,370.0
0.20828037,0.09759756,1271.0
0.14694096,0.17896834,166.33334
0.15935303,0.06510593,126.66667
0.1490919,0.10551288,2.0
0.0719457,0.11503386,325.33334
0.13409425,0.13568401,345.0
0.1256669,0.20516144,362.6667
0.09830271,0.091517925,26.0
0.19101219,0.28030407,191.0
0.04627864,0.093444034,505.0
0.09302603,0.09983499,276.33334
0.22948019,0.26905817,141.33334
0.115327686,0.2150034,201.0
0.0918905,0.22054732,379.0
0.102889,0.13978094,1331.3334
0.2359873,0.15713093,133.0
0.29661202,0.26042235,140.66667
0.14714417,0.1546947,560.0
0.16868441,0.17978403,126.333336
0.27308288,0.062771276,133.33334
0.09818925,0.07381882,180.66667
0.16629413,0.17931318,587.0
0.19250898,0.17696029,207.0
0.0806714,0.18877785,315.33334
0.06277108,0.109192625,521.6667
0.1952055,0.12577836,156.0
0.18711409,0.13501959,361.33334
0.110438995,0.18366954,361.33334
0.11948659,0.623286,2237.3335
0.1650311,0.19533853,198.0
0.2337831,0.07892428,161.33334
0.064227305,0.1678488,340.6667
0.07134257,0.06510627,250.0
0.21480584,0.09823626,282.0
0.07608362,0.15676892,448.33334
0.07140449,0.19708022,86.0
0.18458062,0.19462262,182.66667
0.13799608,0.12811343,65.66667
0.3284579,0.17445561,248.66667
0.08689056,0.04985885,3531.6667
0.16386649,0.16836387,127.333336
0.14496484,0.09649649,150.0
0.15621275,0.14222494,571.0
0.11401217,0.18126667,214.66667
0.09175259,0.13057262,202.0
0.21957788,0.23575854,458.6667
0.14455006,0.25120986,678.0
