cross_correlation,max_amplitude_difference,p_wave_onset_difference
0.17814809,0.5360693,16.0
0.20653014,0.2268748,254.33334
0.070766434,0.1963073,636.0
0.19781856,0.3341999,198.66667
0.1297599,0.27889758,197.0
0.25684327,0.24977103,171.66667
0.1578617,0.2550906,197.0
0.37612462,0.4335378,651.0
0.19711392,0.25000617,784.3334
0.2189773,0.23106134,203.33334
0.07928269,0.18057868,496.6667
0.049282234,0.17417142,495.0
0.11460319,0.18780658,133.0
0.40825343,0.23467255,218.0
0.24535105,0.48807532,220.0
0.110929176,0.15416847,615.0
0.052647855,0.16109072,41.333336
0.20719793,0.31781933,181.66667
0.14277627,0.28399083,285.6667
0.044933654,0.22796407,534.3334
0.035463937,0.16477884,450.6667
0.17163073,0.23940754,20.666668
0.08850877,0.11798152,342.0
0.19158944,0.30664802,131.33334
0.13327146,0.13102311,120.66667
0.3022718,0.31045574,295.0
0.18726188,0.16328257,162.0
0.22951981,0.32997033,79.333336
0.12665331,0.12709297,384.33334
0.14773515,0.27164903,419.33334
0.1846171,0.2421019,160.33334
0.42827007,0.6288605,177.66667
0.14865538,0.19281152,266.0
0.20764554,0.3111619,218.0
0.21262142,0.7303958,448.6667
0.12711531,0.3028221,482.6667
0.14554325,0.18167613,199.0
0.16312258,0.22836488,300.33334
0.24508479,0.37098038,111.66667
0.23326144,0.22635803,192.33334
0.21799695,0.22183387,507.0
0.1846541,0.24476251,293.0
0.13746922,0.22032672,128.33334
0.21531993,0.32273996,155.33334
0.16191639,0.21258211,572.0
0.20452207,0.35921723,27.666668
0.09410613,0.2574837,380.33334
0.23654184,0.25418884,241.66667
0.26909786,0.5326003,200.0
0.1235376,0.2444925,375.0
0.42468438,0.20545022,112.0
0.15294664,0.25432318,166.33334
0.18544534,0.13508639,127.0
0.15556091,0.20438623,276.0
0.06818008,0.1783823,325.33334
0.18871284,0.28204173,344.6667
0.13133483,0.2884754,362.0
0.11697656,0.25949526,26.0
0.21006684,0.40289456,191.0
0.050078146,0.1428617,505.33334
0.10267694,0.24253498,278.6667
0.24168631,0.3833798,141.33334
0.11631313,0.28056866,201.0
0.09464916,0.32756117,376.0
0.13892768,0.28373864,233.0
0.2380048,0.22993624,133.0
0.32331982,0.37972674,140.66667
0.15460102,0.22072843,560.0
0.17668228,0.26158625,73.0
0.32995793,0.16699618,133.33334
0.10809934,0.173852,181.0
0.17535421,0.24355948,587.0
0.18326357,0.25678408,208.0
0.081049636,0.27969232,323.33334
0.06490468,0.15165237,521.6667
0.19698137,0.18201485,156.0
0.18972474,0.19447076,363.6667
0.117860936,0.2556048,361.33334
0.098203085,0.17557979,468.33334
0.16320014,0.28103358,198.0
0.25962976,0.16300455,161.0
0.07138771,0.29871106,338.33334
0.08199075,0.15754125,249.66667
0.27979386,0.17611545,237.33334
0.08047404,0.24169746,448.33334
0.07022252,0.20318446,86.0
0.19566408,0.28622246,182.66667
0.15609229,0.2302359,65.0
0.33986092,0.24509142,245.66667
0.11374676,0.14153148,444.6667
0.17594093,0.22171095,114.0
0.14724168,0.103568584,150.0
0.16091523,0.19432668,571.0
0.10683685,0.21221137,214.33334
0.09736782,0.21685722,202.33334
0.21700653,0.3487026,456.0
0.13753375,0.46563038,678.0
0.3270778,0.347672,178.33334
0.052828163,0.3126318,480.33334
0.1485884,0.33804724,176.66667
0.13448487,0.22141057,672.0
0.16037059,0.5072767,23.333334
0.27094513,0.24424969,132.33334
0.15362644,0.19692603,385.6667
0.22484851,0.2283002,192.66667
0.079298586,0.18294892,464.33334
0.23767135,0.19366577,168.33334
0.14882809,0.27550134,24.0
0.12111661,0.24437952,384.0
0.21485758,0.2086734,112.333336
0.17547815,0.17982388,370.33334
0.26293117,0.22620925,81.333336
0.031580113,0.13091873,579.6667
0.12277722,0.13495888,468.6667
0.0802007,0.22217183,304.0
0.26105055,0.24075364,168.33334
0.16015825,0.23376635,186.66667
0.10037756,0.2057234,424.6667
0.25542414,0.33790287,178.0
0.13394323,0.34636912,174.0
0.2864788,0.2972443,136.0
0.09270134,0.15810376,474.33334
0.057480793,0.21977866,1275.6667
0.08970167,0.23449633,423.0
0.17686795,0.18568516,237.66667
0.07205225,0.12242105,392.33334
0.06333216,0.16945434,362.33334
0.07961048,0.15357746,507.6667
0.10523209,0.123383194,232.0
0.110305354,0.21940705,426.6667
0.12193563,0.10086882,388.33334
0.06524834,0.1966129,372.6667
0.1001031,0.1503717,449.0
0.29594982,0.1829674,462.0
0.13489959,0.31345993,444.0
0.29136124,0.19730656,201.33334
0.11355585,0.14678982,409.33334
0.17471829,0.094593816,3704.3335
0.113382086,0.23509257,549.0
0.10831945,0.2358886,422.0
0.06099486,0.21447483,512.3334
0.13115591,0.22105128,140.0
0.16011196,0.27923277,242.66667
0.26614672,0.24432987,230.0
0.10309632,0.22638576,28.0
