cross_correlation,max_amplitude_difference,p_wave_onset_difference
0.90199417,0.77255785,373.33334
0.9942831,0.96137804,259.33334
0.99243164,0.9610748,636.0
0.9814967,0.8796198,202.66667
0.983356,0.93509424,206.0
0.9964506,0.9853302,171.0
0.9909689,0.9129288,198.33334
0.9373864,0.88254976,651.0
0.990405,0.9657265,251.0
0.9759693,0.88521457,210.0
0.9958803,0.98098505,500.0
0.94118583,0.824609,517.6667
0.9963038,0.97891754,131.0
0.9950198,0.95252645,221.0
0.993328,0.9415962,223.33334
0.9493667,0.8849267,615.0
0.95140094,0.78441906,305.33334
0.9966372,0.9779391,125.333336
0.9943203,1.0016758,152.33334
0.9396095,0.79262686,394.0
0.98045987,0.9156836,436.33334
0.9692228,0.86537474,72.66667
0.937792,0.87811416,378.6667
0.9476826,0.7608759,134.0
0.95351934,0.93830943,137.33334
0.9526905,0.815083,207.66667
0.9457035,0.8399062,169.66667
0.98118806,0.89365137,101.333336
0.9965018,0.9632256,392.6667
0.9908062,0.9676504,414.6667
0.9935756,0.9719452,157.0
0.9917393,0.9132623,175.66667
0.9509243,0.7711138,257.33334
0.9319334,0.7955352,221.0
0.94145626,0.8084372,344.33334
0.963189,0.8674127,495.6667
0.9127523,0.8327407,211.66667
0.997581,0.98446745,295.33334
0.9820522,0.9129314,123.333336
0.96253055,0.8048556,184.33334
0.9458293,0.81722784,507.0
0.95945996,0.8912069,302.33334
0.9847376,0.9125112,93.66667
0.98730814,0.9608885,165.33334
0.9557775,0.8413932,572.0
0.99507976,0.92928064,27.333334
0.9573144,0.9683892,384.33334
0.92389053,0.7839854,245.66667
0.9965612,0.9560527,202.0
0.9912469,0.902555,379.6667
0.97151196,0.90272874,112.0
0.99076223,0.9721694,164.33334
0.95507354,0.83963364,129.0
0.916835,0.8589786,284.0
0.9521484,0.7903227,327.33334
0.9256591,0.8279475,347.33334
0.99600947,0.9573045,396.6667
0.92062014,0.81819296,98.333336
0.9355205,0.8855078,195.66667
0.97952425,0.8914756,459.0
0.96123457,0.8890904,298.33334
0.9964037,0.9423015,155.66667
0.9303479,0.96466887,222.33334
0.93063605,0.94599366,391.6667
0.9439282,0.837698,238.66667
0.99416584,0.964251,154.33334
0.9740822,0.9271991,140.0
0.99620056,0.9613127,560.0
0.9956888,0.94956535,128.0
0.9535956,0.8294295,139.66667
0.92362547,0.8079834,175.33334
0.96908617,0.953472,587.0
0.97194266,0.93612325,170.0
0.90631247,0.7623497,339.33334
0.968505,0.824736,529.3334
0.9915559,0.9346037,107.333336
0.9802079,0.8752495,343.33334
0.96698225,0.8780448,365.0
0.93485904,0.8078402,515.3334
0.99582136,0.9316511,148.0
0.95610833,0.81092536,164.33334
0.87078893,0.8338549,355.33334
0.93406904,0.8178456,247.0
0.9516091,0.833346,235.33334
0.98888105,0.87630165,458.33334
0.9186739,0.78776973,382.33334
0.9927789,0.9496109,183.66667
0.9865314,0.9134869,44.666668
0.997221,0.97683334,250.33334
0.8898696,0.86608386,556.3334
0.9699559,0.8959842,111.333336
0.7297315,0.7907963,176.0
0.9366008,0.9120838,571.0
0.9124416,0.81030214,234.0
0.9965167,0.9848659,215.66667
0.9665956,0.8867738,448.33334
0.9384316,0.7107694,678.0
0.9926576,0.9802253,179.33334
0.9447197,0.83706784,477.33334
0.9885007,0.9287006,256.33334
0.9266178,0.6589617,672.0
0.94679105,0.84911346,122.0
0.97622585,0.95411944,131.66667
0.9660919,0.8398961,389.33334
0.9730498,0.8611127,185.66667
0.99609554,0.95037913,470.0
0.95890033,0.9561404,178.0
0.9717161,0.88593435,98.0
0.92105293,0.8474406,380.6667
0.96119773,0.77715254,110.66667
